"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","Lag"
18595597,1475.35834123284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51902
17791460,1475.30651878089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684
11227346,1475.30373828041,209,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
16359871,1475.15436517565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
26706833,1475.13080192484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48054
27597380,1475.12783727515,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973
16130517,1475.10417627075,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18909
11945221,1475.09330524613,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941
22739969,1475.08466579974,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52249
13787493,1475.04917914188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51809
20023051,1475.03197681934,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266
12913767,1475.02774592591,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11067
29730603,1475.02564285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45482
2623785,1475.01916355887,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13749
14358780,1475.01587571654,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31840
21025834,1474.97146728375,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
8513001,1474.94457747598,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751
5252968,1474.93912411162,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261
12732262,1474.92535754206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
11444590,1474.92211663203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665
4619711,1474.90775522305,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22290
9435910,1474.90698787764,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37944
13986278,1474.89542575522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
2886971,1474.86508012017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7290
4644917,1474.836340324,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47841
18742467,1474.82332641653,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42979
9526728,1474.8219111088,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
19187528,1474.79594564108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
16224685,1474.73359889717,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21547
18623190,1474.73270590339,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133
17808959,1474.72001322335,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53654
18974182,1474.71593079215,39,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
15442452,1474.70183147652,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33628
13145592,1474.69634990848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
2465874,1474.65282315126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8941
21737998,1474.62193983705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35006
13323039,1474.6121342652,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54476
2411782,1474.57689574476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24374
11385175,1474.50555354371,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30830
28301964,1474.47756575566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42402
13355727,1474.47672358736,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39967
24178120,1474.42996137472,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28255
29194997,1474.40891067044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636
7704164,1474.35611734444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24817
14400997,1474.35058436785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48795
19059907,1474.23944539705,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143
16303948,1474.22848984571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371
24414473,1474.18965264142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27230
24393033,1474.15276568872,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47657
14582975,1474.08661067305,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23724
14995691,1474.08536857493,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42027
10477799,1474.04068528015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921
12699968,1474.00578314442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19674
16329049,1473.96907920768,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11990
17747506,1473.96261230774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
11883100,1473.93478650073,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52582
11766551,1473.83692390343,215,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063
15155506,1473.83609969435,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18236
14661160,1473.83052329957,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43273
17349142,1473.81801170863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696
7545218,1473.78362057834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38101
12284608,1473.78160538504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54774
13610668,1473.7711674797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8367
7426260,1473.76991970297,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41649
11786781,1473.76224252569,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39788
14188203,1473.75432966704,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598
11915280,1473.67589036714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427
12363937,1473.65699838358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
19879003,1473.64564656013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
15874063,1473.59317657193,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17041
10249079,1473.58633937018,67,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12766
20263707,1473.57481087081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756
5965797,1473.52962976945,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39721
19813386,1473.5147493554,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54023
18173287,1473.50377097622,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27058
16925393,1473.46933807848,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16413
23643216,1473.45358150124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13932
9245511,1473.45198880296,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546
24077612,1473.37101603965,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
5145352,1473.36100070215,19,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16094
22412899,1473.34424051169,25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30054
15627043,1473.30715533865,67,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13682
11313227,1473.25470135882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401
13892523,1473.25059982314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
14407902,1473.23293299641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42881
25666395,1473.23012721471,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32485
10479760,1473.205248939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42683
15080818,1473.19408795706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859
21008143,1473.18826952155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
7596171,1473.16402941891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52316
9866933,1473.12459731895,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33566
17439666,1473.1028304099,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7329
13683146,1473.08584077003,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12361
11160462,1473.04939854699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997
8002409,1473.04247459617,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24404
7188725,1473.03496468993,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39633
13827338,1472.98033924187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636
11842984,1472.92073689998,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42667
10318021,1472.91090530151,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7386
12217159,1472.85599305945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
14410698,1472.84581473677,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713
13104856,1472.83245340642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16399
11298573,1472.81731720388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30513
11490471,1472.81329890794,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30262
5339001,1472.81280064274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31676
12601823,1472.80958395881,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598
6121945,1472.78092642433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251
10702232,1472.74728013459,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013
17958309,1472.73103163994,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48745
9450289,1472.70830164247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685
8308038,1472.70586369399,20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23822
9192097,1472.67482758835,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16885
3223044,1472.63438619269,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33371
10574179,1472.6328362907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036
23102325,1472.58812147842,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36829
8563504,1472.57026753625,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34906
3947634,1472.55692379453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
9672727,1472.52394293149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26330
21911882,1472.51669671659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30269
10010130,1472.49351350113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
8573172,1472.4906599865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47425
30243557,1472.4903136704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28183
15687434,1472.40860023842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42402
5177877,1472.34499916274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30556
15471228,1472.33478693291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42881
12272648,1472.33416814804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51171
19856013,1472.3143130099,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49943
14713744,1472.22848413193,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45818
19997269,1472.17460494648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45134
11711340,1472.16564674637,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8765
6282627,1472.16148368921,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34784
11462830,1472.1399486547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29126
21398845,1472.12694382485,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16962
12029304,1472.11992732416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035
7326941,1472.10652700313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37079
7748893,1472.09964102438,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47403
18380762,1472.09513156092,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
25216659,1472.09274406894,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18909
12759577,1472.04883249913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43290
23238677,1472.03845546724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27754
12351697,1472.03617666808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16013
11739831,1472.02891532281,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
12994562,1472.01156131672,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42819
7342312,1471.97098489124,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774
28008370,1471.87753371339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47797
10034104,1471.86653829446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683
11009393,1471.8344468603,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37318
13534941,1471.82916717528,34,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
13263459,1471.82097685899,115,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
32403397,1471.80810063537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22043
16994044,1471.80797982415,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30052
12017783,1471.77432503838,57,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18910
25891780,1471.77255716317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696
17048567,1471.7698354091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11785
16962493,1471.73893278032,58,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22385
10693631,1471.73183498181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634
9221725,1471.73152751402,48,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
18228463,1471.72234160895,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30037
15895318,1471.71115417124,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
13256419,1471.64263621306,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49677
17796556,1471.62605979887,31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155
12210068,1471.6253635951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19337
12024659,1471.57700871545,27,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24628
13482535,1471.5692395373,45,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233
15306764,1471.56162627095,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40560
10384194,1471.46773258684,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17872
19921728,1471.46261230774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
20485066,1471.43574643563,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12263
19791176,1471.43066857401,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
24250050,1471.381918011,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
15074975,1471.38066804319,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35732
17688830,1471.35291687538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16472
18465869,1471.29264517275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050
16833061,1471.27222657951,73,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
22688271,1471.23000879777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33145
5144730,1471.22595221656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48628
11187258,1471.21356134533,59,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10957
20749840,1471.20423969943,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54447
24300775,1471.17910624095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19973
18910165,1471.15099723043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52082
25232570,1471.14565698617,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274
7119107,1471.10368659049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323
5434685,1471.09728253176,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9717
31151793,1471.09073898136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696
14310475,1471.08262586862,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7666
19012828,1471.08054832411,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47278
15015307,1471.07410764907,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8502
15264880,1471.06884958563,188,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
11392286,1471.03509672075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30113
11236555,1471.02113881339,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49285
10724221,1470.97515425719,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26068
18157510,1470.91980299823,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40559
28631237,1470.90437604098,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53180
21682310,1470.8969413567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52396
24009145,1470.86880725692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19337
8509062,1470.86332879762,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24067
13295091,1470.83963255022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045
32183704,1470.81988620407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23216
13021409,1470.79155965871,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52082
15681785,1470.69197193157,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52516
8211461,1470.67712807105,67,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
3673149,1470.66951905017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29857
13661162,1470.64780172518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13724
24534783,1470.64204849854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683
20268481,1470.62957504278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010
16515858,1470.62927897441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
1715977,1470.62594441324,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
22845866,1470.60905505169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52249
11172033,1470.49688480886,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37895
31157962,1470.48973541022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20952
10168682,1470.47480177277,61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37469
30680634,1470.40150577449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48306
12018352,1470.38059744623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925
27105673,1470.37243682554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30720
20889824,1470.35841214368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22120
19462737,1470.35636648456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883
4800074,1470.34299877665,153,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678
11226541,1470.33367453119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35259
28609090,1470.32928998671,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9865
1628599,1470.28394795154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45423
23011450,1470.26919385391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50990
12345641,1470.24024385368,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52881
13683829,1470.23187754195,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19296
17555405,1470.18359425046,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
30666144,1470.14071308526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19607
19910694,1470.119386958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745
14525533,1470.11183903379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47062
17303762,1470.10911990274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19379
15273208,1470.04973459403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53938
2693106,1470.03096279915,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15746
21405745,1470.02388354369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56641
10188696,1470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22764
10131078,1470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31874
20553140,1470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34395
18847353,1470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51062
12855946,1469.98029834507,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359
7665063,1469.92494631062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56163
8995920,1469.91594953405,31,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9464
18613564,1469.90593919363,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15089
27059683,1469.87964897228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16649
18038029,1469.87515331379,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45098
4314635,1469.84789243363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20877
3664087,1469.80918629515,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37226
26447482,1469.80425603132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40350
11380644,1469.80375854467,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9667
1519847,1469.78398441168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526
11862201,1469.78025930039,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47179
12697530,1469.77653763037,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289
20868749,1469.76741616337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23809
10126394,1469.76687898541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56817
4793715,1469.67615843032,32,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852
9043957,1469.67284938469,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5004
6393452,1469.65718190588,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807
32805998,1469.65040155336,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933
12629257,1469.58052062365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685
19010486,1469.5700717602,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46695
19360518,1469.49532155544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22117
31299907,1469.45366537826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38468
11644169,1469.43682450468,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801
17346598,1469.43437015146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
16128060,1469.42107095843,73,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31928
19266232,1469.37089046606,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47797
9837368,1469.35932216964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52388
24106842,1469.31917988032,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6978
15658042,1469.31792329355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465
12051934,1469.27120474483,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
28080903,1469.26335761115,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4876
8967040,1469.23221842965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20809
9045874,1469.20558945742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601
19058771,1469.16841293957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43758
20591941,1469.11338252206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14156
16504559,1469.08653384927,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47691
17040762,1469.0564114828,123,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
19788726,1469.05189123326,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53848
32743092,1469.04950823062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12633
12007955,1468.97789875923,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21058
16589765,1468.9407695519,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43856
6496016,1468.93062036199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47855
9016725,1468.87619433286,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26065
11184264,1468.83425244753,50,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4707
33859635,1468.8315173846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
11580827,1468.82196078139,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24768
13602620,1468.78693508703,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40482
18650135,1468.7667440345,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245
11804399,1468.74606191046,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25828
