"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","Lag"
6502403,2179.45240671065,81,18,14,0,0,0,0,846
14518295,2177.76561360703,597,104,60,0,0,0,0,1511
11557554,2177.35526917446,79,12,7,0,0,0,0,17094
10384194,2176.52195371065,50,20,11,0,0,0,0,28639
12522447,2176.36110324706,590,55,50,0,0,0,0,2178
9294147,2175.63677536593,258,37,25,0,0,0,0,1557
87546,2174.76676787838,89,15,10,0,0,0,0,6005
6665667,2174.07483778012,200,26,30,0,0,0,0,3312
8165181,2173.75076133734,87,2,6,0,0,0,0,5592
13097638,2173.4182068225,510,62,52,0,0,0,0,15163
5182050,2172.20601957818,54,3,1,0,0,0,0,5513
5154946,2171.63516576451,642,50,44,0,0,0,0,2142
8861593,2170.63000393171,317,27,22,0,0,0,0,1655
10481416,2170.57314514111,379,64,43,0,0,0,0,1575
9920144,2170.23899225293,61,19,11,0,0,0,0,16
14817468,2170.03860781084,345,53,33,0,0,0,0,2045
9321674,2169.48866451579,321,45,27,0,0,0,0,2474
2553519,2169.11823145042,124,27,22,0,0,0,0,12042
2944449,2169.02152645579,345,29,32,0,0,0,0,127
6524092,2168.89197328549,67,21,9,0,0,0,0,33258
18047706,2168.80958777599,876,88,96,0,0,0,0,189
11536421,2167.22788459715,871,79,83,0,0,0,0,1024
3162741,2166.49837325528,72,3,5,0,0,0,0,9283
3792472,2166.43986274282,104,12,11,0,0,0,0,47757
4780986,2164.83817187532,150,13,16,0,0,0,0,19307
6906789,2163.23776780285,276,13,19,0,0,0,0,2204
7447249,2163.10265402473,108,12,7,0,0,0,0,26893
4857328,2162.11781836605,327,27,15,0,0,0,0,304
15846736,2160.92202762985,1347,193,159,0,0,0,0,1573
11142471,2160.15174945062,544,55,59,0,0,0,0,1024
11920994,2159.83392778558,516,43,35,0,0,0,0,50915
9082441,2159.81620579463,910,135,139,0,0,0,0,973
3394696,2159.03257146919,451,50,51,0,0,0,0,2501
10826957,2158.79042926455,347,22,26,0,0,0,0,127
18946207,2156.85714007942,557,55,48,0,0,0,0,50
12716143,2156.85500160572,217,43,35,0,0,0,0,894
13062430,2155.31469326963,60,25,10,0,0,0,0,75160
9924405,2154.25510368633,856,106,63,0,0,0,0,122
7249261,2153.68018421583,850,42,59,0,0,0,0,76
11267857,2153.39561179806,436,21,30,0,0,0,0,14223
11374306,2152.96086287856,150,37,19,0,0,0,0,20241
9507985,2152.14601532399,127,25,21,0,0,0,0,1136
10081404,2151.58464864939,97,19,14,0,0,0,0,2042
13063996,2150.97303840055,167,36,19,0,0,0,0,303
15274893,2150.76212231984,868,72,86,0,0,0,0,55
8133117,2150.33995142414,91,7,7,0,0,0,0,197
7948169,2149.76760542772,324,15,14,0,0,0,0,2474
10447058,2149.34744535856,191,34,20,0,0,0,0,778
14442548,2148.76932057257,893,155,104,0,0,0,0,16
9878349,2148.40572458608,356,35,33,0,0,0,0,80
11843859,2147.49450444019,102,37,17,0,0,0,0,23560
9984244,2147.17411669788,248,21,31,0,0,0,0,596
11955716,2146.39064436586,487,23,26,0,0,0,0,16
10625776,2146.2978618674,900,77,57,0,0,0,0,286
10759664,2145.88799295059,298,12,15,0,0,0,0,57
6133101,2145.86600263542,231,11,11,0,0,0,0,981
2272587,2145.39971862243,191,19,23,0,0,0,0,18273
6920104,2144.99689925968,110,17,21,0,0,0,0,698
2214428,2144.9017092868,84,18,10,0,0,0,0,330
5242158,2144.44367150083,266,22,26,0,0,0,0,186
7908994,2144.10985895151,187,9,17,0,0,0,0,974
9340773,2143.90613946047,495,53,52,0,0,0,0,310
4755314,2143.6475035014,332,55,54,0,0,0,0,64507
5326197,2143.63650335324,114,5,9,0,0,0,0,9024
9027651,2143.29426008229,517,84,85,0,0,0,0,1531
11854446,2142.5682628405,214,33,12,0,0,0,0,2358
3898396,2142.05734256652,297,19,17,0,0,0,0,695
14165370,2141.90644243669,215,38,25,0,0,0,0,9589
13919811,2141.43455053298,193,28,23,0,0,0,0,1209
13617153,2139.47824977714,211,15,9,0,0,0,0,186
23179637,2139.36628252064,273,36,36,0,0,0,0,11793
10157694,2139.32960377186,933,107,104,0,0,0,0,328
21627415,2139.19847968667,1027,89,93,0,0,0,0,138
7943819,2138.92988929429,554,31,41,0,0,0,0,39
15213139,2137.87700094249,392,30,27,0,0,0,0,186
5346730,2137.32629937829,476,79,65,0,0,0,0,1087
7467327,2136.71972648664,204,14,12,0,0,0,0,3444
8991722,2136.55328405267,582,72,65,0,0,0,0,223
19974935,2136.26648783264,167,16,16,0,0,0,0,17270
5366933,2136.13662288625,241,60,39,0,0,0,0,10142
1041943,2135.74022690744,729,86,106,0,0,0,0,223
9818947,2134.75607339388,68,4,8,0,0,0,0,5768
1371974,2134.1916489611,64,9,8,0,0,0,0,11352
8414284,2134.02006911921,598,15,32,0,0,0,0,1655
15225729,2133.11528797109,250,21,21,0,0,0,0,328
1027645,2131.76912249809,83,5,8,0,0,0,0,9226
30304108,2131.7468770909,124,24,12,0,0,0,0,48911
2766034,2130.72914515837,106,12,13,0,0,0,0,11836
7338010,2130.50223686821,145,25,18,0,0,0,0,6043
10822717,2129.80421756252,84,15,14,0,0,0,0,1121
15574234,2128.81281960184,96,4,3,0,0,0,0,11354
12487726,2127.65992104543,117,17,13,0,0,0,0,657
13534941,2127.31832401097,144,60,26,0,0,0,0,72123
16626263,2127.04119593514,509,65,60,0,0,0,0,2473
8401905,2126.92811898481,211,21,20,0,0,0,0,37814
8645133,2126.74187847388,226,16,13,0,0,0,0,974
11967146,2126.55632926034,462,128,89,0,0,0,0,915
12139352,2126.42624613211,503,62,40,0,0,0,0,530
16561695,2126.2686384981,499,43,40,0,0,0,0,1650
10569535,2125.13438658916,48,16,10,0,0,0,0,53328
11607790,2124.91330485911,183,54,32,0,0,0,0,19237
8165685,2124.03460117599,1102,114,92,0,0,0,0,138
7731995,2123.90262654622,355,28,31,0,0,0,0,11345
9526124,2122.82278405647,1093,110,119,0,0,0,0,1024
2282047,2122.57683995093,77,8,9,0,0,0,0,27561
10849159,2121.76315520604,181,32,15,0,0,0,0,51932
16691293,2121.31130818949,113,10,6,0,0,0,0,16948
15175276,2120.50599533714,197,20,21,0,0,0,0,26578
11644972,2120.17832767105,298,18,10,0,0,0,0,1829
13627426,2119.90906985336,484,34,36,0,0,0,0,746
18323396,2119.81150874208,363,37,32,0,0,0,0,3007
7101953,2119.49992777554,682,55,57,0,0,0,0,109
7153533,2119.42818887306,404,27,38,0,0,0,0,50
21811804,2119.25298711552,213,24,30,0,0,0,0,304
14661718,2118.35743585224,276,20,23,0,0,0,0,594
4248481,2118.17468061069,112,29,15,0,0,0,0,29389
12241010,2118.09350562429,273,70,37,0,0,0,0,21540
12776754,2117.80286837492,260,52,36,0,0,0,0,3028
13310147,2117.23927475926,507,100,87,0,0,0,0,627
1195423,2116.82148110061,105,15,10,0,0,0,0,45692
9845103,2116.62196637187,1491,209,204,0,0,0,0,57
7587734,2116.48595313207,81,9,14,0,0,0,0,35827
9364137,2115.55232045524,174,28,39,0,0,0,0,3418
10196805,2115.45601502125,86,11,7,0,0,0,0,32701
8589120,2115.39404244413,306,43,26,0,0,0,0,1918
9047729,2114.77051072314,137,2,4,0,0,0,0,5494
6925441,2114.25226720134,614,109,88,0,0,0,0,952
10000899,2114.19682374048,149,10,9,0,0,0,0,873
9192260,2113.2518015435,244,29,21,0,0,0,0,38561
7776967,2113.09927610996,218,24,28,0,0,0,0,166
7904667,2112.95535031618,189,22,14,0,0,0,0,122
10538842,2112.60799413997,400,70,74,0,0,0,0,945
13136475,2111.57403326369,505,152,109,0,0,0,0,309
10652837,2109.59618145369,46,17,6,0,0,0,0,470
6014327,2106.87381745145,76,6,5,0,0,0,0,1828
10410603,2106.76100706367,207,30,27,0,0,0,0,698
7279141,2106.73720833147,98,8,11,0,0,0,0,42366
13652059,2106.61025510123,155,5,13,0,0,0,0,17044
14696361,2105.51103324229,120,39,14,0,0,0,0,516
10064064,2105.39722780867,49,4,4,0,0,0,0,6259
8964050,2105.34295044867,76,25,7,0,0,0,0,109802
31927292,2105.23625374721,85,49,9,0,0,0,0,20808
13452017,2104.45350177859,210,34,24,0,0,0,0,125
10997439,2104.40457669942,1396,103,117,0,0,0,0,24
13963691,2103.87876065072,284,30,22,0,0,0,0,2379
16468838,2103.86622963059,486,52,69,0,0,0,0,75
7351448,2103.74206655917,533,45,48,0,0,0,0,303
3410997,2103.61801173579,201,25,11,0,0,0,0,2102
4430263,2102.49291856169,169,40,29,0,0,0,0,197
5442251,2101.91727083775,266,32,23,0,0,0,0,873
14866091,2101.84761816419,464,62,54,0,0,0,0,3027
7295276,2101.74348116412,134,28,25,0,0,0,0,5949
757783,2101.69754561911,1437,146,139,0,0,0,0,186
2094566,2101.43813306958,39,1,3,0,0,0,0,38534
26626040,2099.82559966106,228,30,11,0,0,0,0,19986
23913323,2099.63427164472,58,11,10,0,0,0,0,35101
5642779,2099.63356385719,155,22,19,0,0,0,0,846
3605954,2099.5043552974,125,33,24,0,0,0,0,62747
9984860,2099.12086682838,568,74,77,0,0,0,0,3312
7374212,2098.19826155966,711,105,83,0,0,0,0,186
6102099,2097.74996011482,93,26,10,0,0,0,0,2077
2198995,2097.39528032792,244,35,27,0,0,0,0,2479
9560694,2096.84919042195,530,71,65,0,0,0,0,873
9921139,2096.07357740177,465,107,100,0,0,0,0,11605
1800408,2095.85588753015,296,36,28,0,0,0,0,116
16008848,2095.72540498842,245,30,24,0,0,0,0,303
6367247,2095.34725357103,130,38,34,0,0,0,0,19267
12270069,2095.03747176293,580,68,47,0,0,0,0,596
6685958,2094.88077518198,451,48,66,0,0,0,0,4834
16197865,2094.87916564447,887,77,80,0,0,0,0,1988
10572078,2094.43598704185,53,13,9,0,0,0,0,41936
14612966,2093.13844396174,63,19,14,0,0,0,0,29135
11421465,2091.81153050001,40,4,5,0,0,0,0,85290
7341081,2091.31307224842,96,12,7,0,0,0,0,30817
7119659,2091.30667971269,437,36,27,0,0,0,0,50
14024115,2090.97689659201,353,102,56,0,0,0,0,1573
7869036,2090.78747569198,96,12,16,0,0,0,0,14432
13016277,2090.67951900087,180,18,15,0,0,0,0,127
8603987,2090.3756403033,93,18,14,0,0,0,0,14096
6643511,2089.92276811757,1502,183,164,0,0,0,0,76
8715276,2089.04643339417,251,45,41,0,0,0,0,8578
14277157,2088.9515773541,77,2,2,0,0,0,0,1022
2367495,2088.36131210042,75,2,2,0,0,0,0,9585
13872272,2087.47290941937,380,30,32,0,0,0,0,388
14548572,2086.56859041695,201,45,40,0,0,0,0,17196
6420308,2086.51300574074,463,69,64,0,0,0,0,303
11129041,2085.94746563847,1250,74,110,0,0,0,0,55
1545563,2085.61447395484,98,13,10,0,0,0,0,34669
12110337,2085.55573712712,230,59,41,0,0,0,0,122
16897434,2085.47590254967,199,57,30,0,0,0,0,1663
4752123,2085.36902903358,68,11,5,0,0,0,0,358
3929529,2084.75768374222,100,19,19,0,0,0,0,47763
5319959,2084.71174516271,84,5,8,0,0,0,0,26997
9367683,2084.19560439518,542,65,31,0,0,0,0,2045
10958852,2083.90036570138,613,34,31,0,0,0,0,207
13297978,2083.40817053152,107,19,11,0,0,0,0,303
14067834,2083.19427533754,118,24,11,0,0,0,0,69166
11141678,2082.09792160755,128,32,20,0,0,0,0,5795
8788898,2081.82067601238,452,21,38,0,0,0,0,461
14764185,2081.39755870073,73,10,12,0,0,0,0,28228
14201221,2081.25207067815,63,9,4,0,0,0,0,2501
19887342,2081.09930308032,201,37,29,0,0,0,0,186
2199427,2081.08638721602,87,19,7,0,0,0,0,39022
2705430,2080.53856085597,49,5,1,0,0,0,0,1556
19309181,2079.58143825522,236,38,36,0,0,0,0,742
12483293,2079.49083258811,376,54,42,0,0,0,0,303
7205256,2078.38050376326,73,20,8,0,0,0,0,22207
12253454,2078.20576112231,162,5,12,0,0,0,0,32202
14855337,2078.17952459185,257,58,29,0,0,0,0,6125
12484908,2077.88538815149,301,46,31,0,0,0,0,1648
18736170,2077.7437280359,218,59,28,0,0,0,0,2972
14684430,2077.72961199464,478,97,99,0,0,0,0,5494
10748631,2077.66535734104,30,1,0,0,0,0,0,5552
11195861,2077.6213451712,276,48,54,0,0,0,0,5172
11153458,2077.4457183598,47,2,2,0,0,0,0,101734
2538695,2077.12032248754,112,19,6,0,0,0,0,19543
9034470,2076.45941428261,130,20,17,0,0,0,0,11191
7457788,2076.33997212984,777,43,44,0,0,0,0,1655
6752116,2075.75485564006,176,9,10,0,0,0,0,11275
6808620,2075.41317274915,110,6,6,0,0,0,0,5720
12130373,2073.82776381601,132,21,12,0,0,0,0,25676
5285044,2073.64118248527,137,14,9,0,0,0,0,65968
3094900,2072.4131554292,123,7,9,0,0,0,0,2455
9997359,2072.01220095283,282,31,22,0,0,0,0,1910
4917604,2071.45333755972,103,24,14,0,0,0,0,16279
17454289,2071.41054216884,749,98,75,0,0,0,0,8985
15242810,2071.2921770843,265,15,9,0,0,0,0,127
10458639,2070.87560290496,548,36,27,0,0,0,0,186
18217876,2070.53018687605,341,43,35,0,0,0,0,273
13291701,2070.25065361258,324,42,34,0,0,0,0,78974
13973026,2070.09068050751,463,77,69,0,0,0,0,11362
18604372,2069.72370355931,419,65,73,0,0,0,0,6389
11393715,2069.53519109176,312,42,28,0,0,0,0,76
6661913,2068.31634695919,233,48,36,0,0,0,0,5687
11025701,2067.7129082796,171,50,40,0,0,0,0,1642
13204938,2067.48028357879,201,17,14,0,0,0,0,15940
11053358,2066.71297002633,70,8,3,0,0,0,0,52494
7342622,2066.66520538035,47,2,1,0,0,0,0,30344
5281485,2065.86092017485,691,41,67,0,0,0,0,2045
10323184,2065.67930752316,114,9,7,0,0,0,0,32744
10699801,2065.53159323992,201,39,29,0,0,0,0,602
10170668,2065.19529343335,393,40,36,0,0,0,0,1215
15184992,2064.53882669758,1440,129,147,0,0,0,0,122
21908147,2063.59080333573,210,59,38,0,0,0,0,508
9523661,2063.55533144301,331,48,37,0,0,0,0,4391
4511522,2062.97753860495,47,4,7,0,0,0,0,15109
12578000,2062.46892827749,393,55,60,0,0,0,0,330
9704802,2061.38121371981,57,0,2,0,0,0,0,28670
8783645,2061.20959743484,227,30,17,0,0,0,0,22620
10814480,2061.11831945284,45,7,6,0,0,0,0,5399
5346261,2061.03692425617,85,31,20,0,0,0,0,346
8511882,2059.47663407501,273,13,16,0,0,0,0,1606
14795251,2058.74021408832,336,14,11,0,0,0,0,1024
8211340,2058.30794559912,50,8,12,0,0,0,0,98442
7154358,2058.07947345135,173,21,12,0,0,0,0,122
14457670,2057.39998001359,166,15,22,0,0,0,0,46055
3118670,2056.59473372951,418,96,51,0,0,0,0,564
3126596,2056.21314315689,120,6,3,0,0,0,0,28674
4604369,2054.69320461823,289,34,29,0,0,0,0,57
6237416,2054.56341910164,97,13,10,0,0,0,0,122
8702650,2054.5069261024,77,8,7,0,0,0,0,6848
15887523,2053.98974965529,299,36,21,0,0,0,0,1551
13232376,2053.89323305147,57,6,3,0,0,0,0,39662
12655483,2053.7697756045,81,9,9,0,0,0,0,43882
1504556,2053.14738695129,45,9,1,0,0,0,0,2432
4832514,2053.11724288081,47,8,6,0,0,0,0,846
18153252,2052.37874372571,391,47,53,0,0,0,0,304
9974314,2052.02227981939,347,24,19,0,0,0,0,605
14165027,2051.32601627314,528,34,36,0,0,0,0,981
17358554,2051.28273407074,47,11,6,0,0,0,0,49732
7503114,2050.92770445196,54,4,5,0,0,0,0,48923
15339747,2050.91173258876,205,20,20,0,0,0,0,16
20963631,2050.37502890054,122,29,16,0,0,0,0,16
23729699,2049.94229362384,139,22,19,0,0,0,0,104
9367417,2049.5717041876,38,11,9,0,0,0,0,137197
8688737,2049.14010159525,717,154,106,0,0,0,0,77
10184558,2048.93079388159,341,26,30,0,0,0,0,582
13802569,2048.07367514124,422,53,33,0,0,0,0,621
14963905,2047.49933848837,330,9,10,0,0,0,0,127
10290641,2047.40064196441,1301,63,73,0,0,0,0,474
8976956,2047.14523040742,366,61,38,0,0,0,0,647
11749569,2046.33973219053,560,29,57,0,0,0,0,59
12728547,2045.59787347687,231,19,31,0,0,0,0,22911
2541804,2045.4191545685,717,56,46,0,0,0,0,474
14880483,2045.04622406132,138,14,8,0,0,0,0,1606
10613549,2044.89971691495,71,10,6,0,0,0,0,14840
8401053,2044.13366939671,318,34,34,0,0,0,0,355
9455803,2044.09997129529,67,11,17,0,0,0,0,16936
19641527,2044.00788425256,96,21,13,0,0,0,0,1729
14139392,2042.94185172855,461,85,78,0,0,0,0,2047
10451063,2042.43704858624,165,8,18,0,0,0,0,981
8926244,2042.04045349203,808,139,66,0,0,0,0,275
10654153,2041.67362560985,121,23,16,0,0,0,0,272
15389454,2041.25289824641,60,9,15,0,0,0,0,48791
16870029,2040.64624802714,447,108,57,0,0,0,0,186
11189917,2039.76961903726,203,67,44,0,0,0,0,122
7438459,2039.56629899475,296,17,17,0,0,0,0,1318
10360351,2039.39206759789,117,34,13,0,0,0,0,11026
12329311,2038.99765551685,266,17,21,0,0,0,0,1062
8404990,2038.45070225315,148,7,2,0,0,0,0,303
8151359,2038.36228914199,188,10,13,0,0,0,0,57609
14494895,2037.70441400321,109,15,14,0,0,0,0,227
13506368,2037.01799137049,61,30,18,0,0,0,0,14606
8226107,2036.77423566865,281,23,22,0,0,0,0,15402
12942073,2035.62709395441,116,20,11,0,0,0,0,32202
4587526,2035.31988805501,102,41,19,0,0,0,0,1373
2791044,2035.16761404249,219,13,17,0,0,0,0,120
2317789,2035.10162186385,242,10,21,0,0,0,0,122
15641344,2034.34601535963,623,38,39,0,0,0,0,2476
11580377,2034.26219148929,117,18,8,0,0,0,0,1635
1887616,2034.1780494314,49,8,9,0,0,0,0,477
18443135,2033.81186904555,271,58,52,0,0,0,0,1762
2321050,2033.27414425544,79,18,11,0,0,0,0,42989
11731667,2033.18404879394,46,17,10,0,0,0,0,207
1861823,2032.81680450463,665,43,47,0,0,0,0,2457
18690280,2032.16142802243,205,35,28,0,0,0,0,14038
16298587,2031.741623024,108,13,9,0,0,0,0,9060
17663666,2031.72021245621,295,24,25,0,0,0,0,304
11108002,2031.44365805388,42,7,11,0,0,0,0,82827
12273264,2031.12036285224,203,50,22,0,0,0,0,57146
18906801,2031.11832916984,279,27,26,0,0,0,0,1339
7067142,2030.98344059038,471,35,33,0,0,0,0,1024
4682646,2030.64865513223,54,3,1,0,0,0,0,186
1330619,2030.60989896833,67,14,9,0,0,0,0,915
18733683,2030.51036072031,482,112,89,0,0,0,0,164
11003085,2029.68266288091,174,35,36,0,0,0,0,13931
17917574,2028.73302092203,83,5,1,0,0,0,0,475
12290117,2027.95457685305,170,16,22,0,0,0,0,5754
4018079,2027.34189500395,144,9,17,0,0,0,0,38321
11685498,2026.901866736,490,61,52,0,0,0,0,920
11472811,2026.28630205337,382,78,66,0,0,0,0,4700
18781432,2025.86603529951,1402,138,112,0,0,0,0,16
9393446,2025.76693685242,190,18,15,0,0,0,0,27034
11170841,2025.70843004369,146,3,2,0,0,0,0,1648
12949657,2025.49088118534,512,45,43,0,0,0,0,303
15656399,2025.31313348139,576,54,41,0,0,0,0,303
10224047,2025.00846211084,538,27,25,0,0,0,0,2476
13935409,2024.64748735747,767,101,127,0,0,0,0,5002
3521482,2024.47442246509,33,13,5,0,0,0,0,697
9509358,2024.29409828362,63,8,7,0,0,0,0,38736
1766764,2023.90775846284,97,11,9,0,0,0,0,27945
13418221,2023.85236072178,159,49,30,0,0,0,0,238
8252592,2022.88707350932,65,11,8,0,0,0,0,34110
16748549,2022.85031142938,288,50,44,0,0,0,0,1649
15271985,2022.66427379531,928,183,129,0,0,0,0,484
9182389,2022.58887826883,459,42,48,0,0,0,0,873
5783315,2022.18783196951,70,12,16,0,0,0,0,40331
7277919,2021.22805202983,29,9,4,0,0,0,0,86898
8766780,2020.44323549018,51,20,8,0,0,0,0,53328
6843383,2020.43632310192,567,48,46,0,0,0,0,7969
5271371,2020.42897190653,113,21,28,0,0,0,0,35503
12777806,2020.03978063692,212,47,26,0,0,0,0,186
8215374,2019.93280040039,178,7,10,0,0,0,0,16219
2644828,2019.92810584926,69,3,3,0,0,0,0,17014
3891439,2019.9203116038,111,19,17,0,0,0,0,3567
10903510,2019.90636568705,85,6,8,0,0,0,0,127
14255332,2018.86509165728,768,39,54,0,0,0,0,50
9582556,2018.71692493881,213,8,9,0,0,0,0,15364
17958667,2018.58683251629,494,41,41,0,0,0,0,8944
10674817,2018.47947116669,55,17,9,0,0,0,0,122328
10976433,2017.86083852219,288,18,26,0,0,0,0,122
11680054,2017.74800994568,261,43,26,0,0,0,0,804
8530809,2017.68245789346,410,37,48,0,0,0,0,873
13995156,2017.35821179311,166,24,22,0,0,0,0,303
9501611,2015.81375007315,362,44,35,0,0,0,0,125
6973354,2015.56910769929,478,45,33,0,0,0,0,2027
4647311,2015.56642864902,225,81,41,0,0,0,0,873
12028437,2015.30401030572,217,19,19,0,0,0,0,4175
12265149,2014.95361926686,150,11,13,0,0,0,0,127
8349047,2013.79992837885,66,17,12,0,0,0,0,21664
6371395,2013.51319973429,83,3,2,0,0,0,0,869
9072586,2013.42057259129,39,0,1,0,0,0,0,3000
27234119,2013.23756640563,1088,187,158,0,0,0,0,392
12628015,2013.08420292452,182,60,40,0,0,0,0,12844
11213429,2012.87988378239,143,10,5,0,0,0,0,3007
11983229,2012.26271625123,89,8,5,0,0,0,0,23369
11444694,2011.86434236594,49,18,17,0,0,0,0,37908
12133744,2011.61527145732,101,4,4,0,0,0,0,11046
4419502,2011.50574335858,36,7,8,0,0,0,0,8739
9157301,2011.46448716376,106,1,4,0,0,0,0,2432
8500628,2011.34934656486,161,11,11,0,0,0,0,60844
7790974,2011.06326280493,187,16,17,0,0,0,0,76
9717848,2011.04111519392,50,10,8,0,0,0,0,38473
10509043,2010.96666042909,344,33,19,0,0,0,0,8460
30466714,2010.921623699,25,21,3,0,0,0,0,43771
17548061,2010.11055045353,85,23,11,0,0,0,0,14092
7845731,2009.12784405766,280,25,28,0,0,0,0,1276
11134301,2008.8907655107,291,27,19,0,0,0,0,873
23235560,2008.64282749537,287,38,31,0,0,0,0,33
1620911,2007.79509705086,221,54,50,0,0,0,0,22276
4991273,2007.2944904475,260,49,35,0,0,0,0,985
10526814,2007.02867834788,220,40,40,0,0,0,0,63405
7388062,2006.95661916168,80,14,12,0,0,0,0,80705
19485895,2006.76894325896,61,8,6,0,0,0,0,2432
12040280,2006.70721622725,112,21,16,0,0,0,0,127
6524603,2005.85780378631,39,3,1,0,0,0,0,4167
2593280,2005.79643646422,61,1,8,0,0,0,0,2045
7341471,2005.70584774991,47,15,7,0,0,0,0,282
12027165,2005.62366881233,1545,292,211,0,0,0,0,120
22710559,2005.54256121127,250,7,10,0,0,0,0,2005
9730570,2004.89534024702,136,13,15,0,0,0,0,303
8508931,2004.59557708007,1059,125,108,0,0,0,0,100
6311630,2004.27120983733,76,32,11,0,0,0,0,27247
14467998,2004.04970828177,343,19,17,0,0,0,0,16
5009715,2003.66940981733,288,41,28,0,0,0,0,2473
16702873,2003.49698802774,66,17,8,0,0,0,0,3470
12296128,2003.45585474716,415,40,25,0,0,0,0,8397
12988448,2003.40184543467,406,27,32,0,0,0,0,76
6124459,2003.28458058686,524,83,64,0,0,0,0,31853
10349559,2003.12849421056,204,26,18,0,0,0,0,183
18347666,2002.8869884947,463,38,43,0,0,0,0,304
8631281,2002.86206945634,101,10,4,0,0,0,0,3034
12100617,2002.79916005518,51,6,9,0,0,0,0,57235
3859111,2002.7407141383,416,77,50,0,0,0,0,363
16218750,2002.57613298177,663,53,43,0,0,0,0,57
8935379,2002.35880081887,429,57,34,0,0,0,0,127
20674078,2002.07121912968,155,24,10,0,0,0,0,961
13334336,2001.99862729483,104,7,10,0,0,0,0,92
9652467,2001.737563047,674,85,73,0,0,0,0,1592
15251627,2001.39390985239,679,72,68,0,0,0,0,722
15346564,2001.23370563194,96,9,12,0,0,0,0,17737
8369677,2001.13613228003,79,9,7,0,0,0,0,25663
15324900,2000.68685443358,172,33,18,0,0,0,0,375
6303313,2000.461754951,196,44,25,0,0,0,0,28529
2110845,2000.13512550096,74,2,5,0,0,0,0,8304
12616850,1999.47298509944,451,41,47,0,0,0,0,829
2854598,1999.30453487431,112,12,18,0,0,0,0,19315
11076938,1999.30068752809,136,18,21,0,0,0,0,63619
5585377,1999.29512625775,153,9,9,0,0,0,0,3009
15427656,1998.73770709026,114,20,22,0,0,0,0,1502
15475797,1998.62248378354,145,13,6,0,0,0,0,22368
2204373,1998.34283365777,22,8,0,0,0,0,0,30818
15868788,1997.51816154632,697,97,90,0,0,0,0,184
3698691,1997.0186907661,327,12,14,0,0,0,0,5530
12000193,1996.7738653407,122,24,13,0,0,0,0,16897
6385683,1996.32866108846,64,24,10,0,0,0,0,1968
8004317,1996.32137687154,270,18,14,0,0,0,0,16
4580287,1996.22303343565,342,20,13,0,0,0,0,122
13295340,1995.81437838138,228,24,6,0,0,0,0,1283
3198446,1995.74151013382,161,14,17,0,0,0,0,11424
17496335,1995.64455045253,69,15,4,0,0,0,0,24372
11611550,1995.38251593093,441,68,80,0,0,0,0,4044
17004901,1994.65234365472,83,7,5,0,0,0,0,32202
4796794,1994.63861172045,46,11,6,0,0,0,0,98795
2186872,1994.5583089105,36,9,0,0,0,0,0,112030
17980099,1994.51566760967,187,31,21,0,0,0,0,98
9536345,1992.22155231674,161,5,3,0,0,0,0,3679
12395652,1992.02962888941,89,10,6,0,0,0,0,9153
6094894,1991.93980809004,223,73,33,0,0,0,0,1956
9936307,1991.91043153208,327,120,83,0,0,0,0,203
