"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","Lag"
1200113,1556.10268817133,40,1,2,0,0,0,0,0,0,17494
14010348,1556.02842007279,38,2,0,0,0,0,0,0,0,39403
21753287,1555.98530948732,66,8,8,0,0,0,0,0,0,2272
18340818,1555.98475087668,4,0,0,0,0,0,0,0,0,803
17719559,1555.95882068007,15,1,3,0,0,0,0,0,0,18837
14658906,1555.93678492579,39,1,0,0,0,0,0,0,0,6660
27000934,1555.92983167035,10,1,0,0,0,0,0,0,0,43766
15349461,1555.89454432257,14,5,0,0,0,0,0,0,0,18968
10809086,1555.8942302106,16,0,1,0,0,0,0,0,0,69758
13166872,1555.74774513236,6,4,2,0,0,0,0,0,0,3538
9140937,1555.64040568983,105,6,5,0,0,0,0,0,0,9265
13619939,1555.62810927689,37,1,3,0,0,0,0,0,0,48352
10073312,1555.61033261896,8,3,4,0,0,0,0,0,0,28827
9315365,1555.60090554826,11,0,4,0,0,0,0,0,0,4185
14094599,1555.54312012736,25,0,0,0,0,0,0,0,0,19818
22934116,1555.40231468422,25,0,0,0,0,0,0,0,0,13356
16084413,1555.40147588263,2,1,0,0,0,0,0,0,0,23056
6297102,1555.40134977092,57,4,3,0,0,0,0,0,0,34014
8588380,1555.32259282989,18,7,6,0,0,0,0,0,0,32037
18182274,1555.3084325563,51,1,2,0,0,0,0,0,0,6892
8982391,1555.16238515564,7,2,3,0,0,0,0,0,0,58580
19678233,1555.05909590364,12,7,3,0,0,0,0,0,0,60977
4141918,1555.04820943875,10,0,0,0,0,0,0,0,0,4505
10265587,1554.98537512495,25,2,1,0,0,0,0,0,0,640
9053619,1554.94176013749,8,0,0,0,0,0,0,0,0,62326
20139137,1554.70991598623,20,6,2,0,0,0,0,0,0,6763
10462385,1554.5471982986,76,5,8,0,0,0,0,0,0,29598
18593290,1554.45543301472,26,1,0,0,0,0,0,0,0,668
4103011,1554.45336252836,7,1,1,0,0,0,0,0,0,69977
6176422,1554.42206679703,29,2,3,0,0,0,0,0,0,1175
13915613,1554.42134959547,11,0,0,0,0,0,0,0,0,3243
19110663,1554.37561108621,42,1,2,0,0,0,0,0,0,518
3238273,1554.2121833062,51,3,2,0,0,0,0,0,0,59766
20320587,1554.20166733145,14,3,1,0,0,0,0,0,0,76666
16022830,1554.13267820483,2,0,0,0,0,0,0,0,0,505
19249761,1554.12200637596,89,9,17,0,0,0,0,0,0,4343
15379376,1554.1154722086,23,1,0,0,0,0,0,0,0,42764
13121397,1554.07227694091,13,1,1,0,0,0,0,0,0,828
13644689,1554.06046435081,12,6,2,0,0,0,0,0,0,2727
15901426,1554.05712348342,20,3,0,0,0,0,0,0,0,46596
6592512,1553.94258724901,4,1,0,0,0,0,0,0,0,56493
3260571,1553.89258630701,7,0,1,0,0,0,0,0,0,78805
12125203,1553.81347601628,6,4,1,0,0,0,0,0,0,84456
18044575,1553.80181575015,6,0,0,0,0,0,0,0,0,2076
3417494,1553.72606469246,2,0,0,0,0,0,0,0,0,1330
15603359,1553.70720098947,49,13,4,0,0,0,0,0,0,586
17104779,1553.70056986843,64,2,3,0,0,0,0,0,0,74911
7935685,1553.6665557454,4,2,1,0,0,0,0,0,0,47184
9657324,1553.66551991189,10,0,0,0,0,0,0,0,0,5074
6142454,1553.66516062631,41,0,2,0,0,0,0,0,0,48689
3836243,1553.61338600787,24,3,3,0,0,0,0,0,0,67197
15814415,1553.55023702408,7,1,0,0,0,0,0,0,0,40587
17575183,1553.50431463822,55,4,5,0,0,0,0,0,0,15343
26095913,1553.4643318433,63,8,6,0,0,0,0,0,0,1766
20966950,1553.40026129727,14,0,0,0,0,0,0,0,0,54078
29705099,1553.2544177531,4,3,0,0,0,0,0,0,0,38404
12627377,1553.22401787783,13,2,4,0,0,0,0,0,0,11531
17142856,1553.17122633475,104,6,6,0,0,0,0,0,0,3993
10792962,1553.15539136676,15,0,1,0,0,0,0,0,0,16807
12354751,1553.12726238691,53,1,2,0,0,0,0,0,0,25701
25794530,1553.10614749116,7,4,1,0,0,0,0,0,0,40336
8539488,1553.09761513948,17,0,1,0,0,0,0,0,0,37360
7639570,1553.07113085111,38,6,4,0,0,0,0,0,0,35303
19764162,1552.99468697086,10,3,1,0,0,0,0,0,0,243
13764145,1552.9432120808,47,3,1,0,0,0,0,0,0,16328
24679796,1552.94261044905,39,3,0,0,0,0,0,0,0,57654
11854343,1552.92617072288,12,0,1,0,0,0,0,0,0,68581
23311757,1552.70409930444,8,0,0,0,0,0,0,0,0,2075
13373033,1552.64955476951,4,2,2,0,0,0,0,0,0,17655
6717207,1552.55057853984,3,0,0,0,0,0,0,0,0,26176
8546047,1552.54444216333,9,4,1,0,0,0,0,0,0,42585
4787150,1552.48640572636,14,3,4,0,0,0,0,0,0,31846
11111361,1552.47886038091,10,0,0,0,0,0,0,0,0,5041
16423584,1552.43704235062,5,2,1,0,0,0,0,0,0,50026
6892711,1552.3763470932,7,0,0,0,0,0,0,0,0,82460
18870630,1552.34082067346,12,3,1,0,0,0,0,0,0,2080
22236083,1552.28993559494,43,0,0,0,0,0,0,0,0,35322
3594368,1552.25977669005,408,35,35,0,0,0,0,0,0,8785
8067943,1552.23202127185,40,2,5,0,0,0,0,0,0,2324
14916935,1552.20306709195,55,2,1,0,0,0,0,0,0,26969
2212941,1551.97712622024,5,0,0,0,0,0,0,0,0,4066
13509427,1551.94438619627,52,8,5,0,0,0,0,0,0,16188
1972471,1551.93925516315,17,1,3,0,0,0,0,0,0,505
18956572,1551.93487243237,5,0,2,0,0,0,0,0,0,19926
19357182,1551.90278476533,5,2,0,0,0,0,0,0,0,74826
12301388,1551.85780367798,37,2,5,0,0,0,0,0,0,22159
7072337,1551.83631402551,16,1,0,0,0,0,0,0,0,6671
13621727,1551.83280316908,37,1,0,0,0,0,0,0,0,12957
16775174,1551.73482005705,35,5,5,0,0,0,0,0,0,76863
10210668,1551.70591580093,6,0,0,0,0,0,0,0,0,271
7173453,1551.5017601084,5,1,2,0,0,0,0,0,0,34144
20708070,1551.45233748252,4,0,2,0,0,0,0,0,0,77539
9389213,1551.3427419564,16,0,0,0,0,0,0,0,0,115
22071949,1551.25512819962,14,0,0,0,0,0,0,0,0,3833
6069345,1551.24356789816,4,2,0,0,0,0,0,0,0,3910
11466354,1551.20399218791,12,1,1,0,0,0,0,0,0,19980
10725356,1551.18977554725,14,5,1,0,0,0,0,0,0,12395
7915564,1551.07775085186,21,2,2,0,0,0,0,0,0,71615
7933825,1551.06621117746,44,4,0,0,0,0,0,0,0,40777
11157331,1551.04049402394,2,2,0,0,0,0,0,0,0,80788
2147829,1551.00992834067,14,1,0,0,0,0,0,0,0,45894
15762036,1550.92878089483,38,2,1,0,0,0,0,0,0,35526
15063788,1550.90140291102,3,1,0,0,0,0,0,0,0,37134
9245433,1550.86793713109,18,6,4,0,0,0,0,0,0,2079
13837875,1550.84244645162,17,2,3,0,0,0,0,0,0,14153
21695850,1550.77778201942,12,0,0,0,0,0,0,0,0,78081
10640078,1550.76977409195,99,8,10,0,0,0,0,0,0,10623
23273220,1550.75159280912,4,1,2,0,0,0,0,0,0,82892
21074973,1550.68090675968,6,1,2,0,0,0,0,0,0,29031
1864743,1550.65448824339,11,0,0,0,0,0,0,0,0,13943
16396650,1550.61008952813,4,0,0,0,0,0,0,0,0,65
9067591,1550.42871221529,6,0,0,0,0,0,0,0,0,2324
27791887,1550.37219957286,24,3,1,0,0,0,0,0,0,30733
14580476,1550.28023793579,30,7,4,0,0,0,0,0,0,57801
27590609,1550.27792832622,7,4,2,0,0,0,0,0,0,81529
23731093,1550.20081918719,3,1,0,0,0,0,0,0,0,19972
12484052,1550.17991680782,3,2,0,0,0,0,0,0,0,56915
7227109,1550.17653435234,15,3,3,0,0,0,0,0,0,31792
9527178,1550.05993327471,20,3,5,0,0,0,0,0,0,16969
10996409,1550.00992227491,73,3,3,0,0,0,0,0,0,21065
19478528,1549.98610428392,5,3,1,0,0,0,0,0,0,48326
10900324,1549.91887420061,21,8,4,0,0,0,0,0,0,24107
15857917,1549.83351910453,4,0,1,0,0,0,0,0,0,7394
11437615,1549.81324685286,13,0,0,0,0,0,0,0,0,16694
10913504,1549.77891689345,15,0,0,0,0,0,0,0,0,32529
9578651,1549.75216676936,9,2,0,0,0,0,0,0,0,69927
4511522,1549.71288555856,4,0,1,0,0,0,0,0,0,364
10526910,1549.65404226319,11,5,2,0,0,0,0,0,0,63168
16601838,1549.62821012765,26,0,0,0,0,0,0,0,0,35322
4177361,1549.62383675104,15,0,2,0,0,0,0,0,0,62540
2696453,1549.57747283841,8,0,0,0,0,0,0,0,0,40237
19473883,1549.56211931965,74,9,14,0,0,0,0,0,0,9914
15769126,1549.55099250874,5,3,1,0,0,0,0,0,0,5937
14719028,1549.54890841559,8,2,0,0,0,0,0,0,0,45787
17163314,1549.51962801185,13,0,2,0,0,0,0,0,0,11638
13209747,1549.50257550766,8,0,2,0,0,0,0,0,0,22725
11618525,1549.45588142762,47,4,2,0,0,0,0,0,0,19520
1981187,1549.42977972324,7,3,2,0,0,0,0,0,0,68380
18915688,1549.42715675695,2,1,1,0,0,0,0,0,0,17700
21081596,1549.41630214989,34,3,4,0,0,0,0,0,0,74296
20747975,1549.29116346017,70,10,8,0,0,0,0,0,0,2147
11906790,1549.23224744564,98,5,6,0,0,0,0,0,0,3856
11357147,1549.2177215293,34,3,4,0,0,0,0,0,0,3020
6266914,1549.17094342428,3,1,0,0,0,0,0,0,0,318
16652834,1549.08182472739,4,0,0,0,0,0,0,0,0,75607
3206546,1548.97935518868,19,0,3,0,0,0,0,0,0,21191
21318579,1548.96117238514,4,2,0,0,0,0,0,0,0,36257
4470553,1548.89816730464,9,0,0,0,0,0,0,0,0,17044
16473262,1548.89441346373,30,2,5,0,0,0,0,0,0,1611
12152083,1548.79478559528,44,11,10,0,0,0,0,0,0,41776
6447505,1548.7537505639,9,0,0,0,0,0,0,0,0,82631
17805848,1548.7342565328,4,1,2,0,0,0,0,0,0,41822
19169912,1548.64146646822,324,53,47,0,0,0,0,0,0,572
16202447,1548.62450503108,252,24,23,0,0,0,0,0,0,3963
11709857,1548.40317352749,5,3,1,0,0,0,0,0,0,78286
16765319,1548.3918151794,27,0,0,0,0,0,0,0,0,53826
15902214,1548.22986460073,24,8,4,0,0,0,0,0,0,26550
17069002,1548.19159558962,16,5,2,0,0,0,0,0,0,4593
8934041,1548.14568647095,5,2,3,0,0,0,0,0,0,45295
6149947,1548.14012273124,11,0,0,0,0,0,0,0,0,6176
13053437,1548.12434225016,44,2,7,0,0,0,0,0,0,64907
13565116,1548.09646455657,15,0,0,0,0,0,0,0,0,39749
9300293,1548.02844728592,11,0,0,0,0,0,0,0,0,54301
19485895,1548.02141167742,6,0,0,0,0,0,0,0,0,50
18607342,1547.96097739264,18,6,2,0,0,0,0,0,0,26188
16239836,1547.93555564569,70,12,15,0,0,0,0,0,0,30500
16545893,1547.88794516149,417,11,27,0,0,0,0,0,0,278
13859320,1547.8171840869,20,3,6,0,0,0,0,0,0,1149
17073008,1547.80159119407,42,3,2,0,0,0,0,0,0,40929
7329177,1547.79906711445,23,0,0,0,0,0,0,0,0,35033
12696002,1547.76139518195,44,1,1,0,0,0,0,0,0,518
20864743,1547.75116267992,23,1,3,0,0,0,0,0,0,56440
4593498,1547.70901832505,33,4,2,0,0,0,0,0,0,23231
11965744,1547.5941797988,5,3,2,0,0,0,0,0,0,2634
10212942,1547.57772183535,966,51,132,0,0,0,0,0,0,56
6545407,1547.50930220077,18,4,4,0,0,0,0,0,0,73991
20485197,1547.43518106521,26,3,3,0,0,0,0,0,0,16988
9740299,1547.3611113246,12,5,2,0,0,0,0,0,0,1161
9539163,1547.3551263495,5,0,0,0,0,0,0,0,0,44499
16348899,1547.26374173126,19,1,1,0,0,0,0,0,0,23976
17408955,1547.1729495453,8,1,0,0,0,0,0,0,0,20600
19514891,1547.14459688175,17,4,7,0,0,0,0,0,0,2796
17024140,1547.12008091808,22,0,2,0,0,0,0,0,0,517
12634710,1547.11633005911,25,3,5,0,0,0,0,0,0,4967
4527845,1547.09930537476,14,4,3,0,0,0,0,0,0,7849
10736721,1547.09766127029,5,0,0,0,0,0,0,0,0,64712
17205452,1547.0454765983,13,0,2,0,0,0,0,0,0,42246
8642284,1547.02846286792,53,11,5,0,0,0,0,0,0,11631
11584075,1547.01236458308,17,2,1,0,0,0,0,0,0,2350
10472784,1547.00036955626,35,3,0,0,0,0,0,0,0,339
18892382,1546.92217330717,4,0,1,0,0,0,0,0,0,70359
15775763,1546.81647789676,261,25,44,0,0,0,0,0,0,82
7077648,1546.64047176878,6,1,1,0,0,0,0,0,0,78632
22906442,1546.60168365695,10,0,0,0,0,0,0,0,0,12936
12280779,1546.51961309063,28,0,0,0,0,0,0,0,0,70776
11766551,1546.45529220229,266,21,18,0,0,0,0,0,0,345
15436396,1546.4189154567,11,0,0,0,0,0,0,0,0,46573
7276846,1546.38619873754,107,20,18,0,0,0,0,0,0,6142
14272451,1546.34021062648,8,2,3,0,0,0,0,0,0,3369
12116225,1546.27119305303,18,0,1,0,0,0,0,0,0,668
19009685,1546.22489206085,16,3,2,0,0,0,0,0,0,19072
19755259,1546.19072138624,6,0,4,0,0,0,0,0,0,84547
14935293,1546.18480719539,25,8,10,0,0,0,0,0,0,66346
6584831,1546.01058330016,21,0,0,0,0,0,0,0,0,5090
16799786,1545.98536884082,19,2,2,0,0,0,0,0,0,1893
24014873,1545.89295933686,7,1,0,0,0,0,0,0,0,46312
21998682,1545.78845577331,14,5,4,0,0,0,0,0,0,22913
23475587,1545.77773056341,16,2,5,0,0,0,0,0,0,70183
7158539,1545.73694855529,2,1,0,0,0,0,0,0,0,19988
4470107,1545.6452020843,10,0,0,0,0,0,0,0,0,80081
15672460,1545.58685108712,15,5,3,0,0,0,0,0,0,1303
8586059,1545.58085453683,2,1,0,0,0,0,0,0,0,15600
29365787,1545.46104406618,2,1,0,0,0,0,0,0,0,77569
9529511,1545.44807277741,78,1,0,0,0,0,0,0,0,2582
3060981,1545.4248207575,7,3,1,0,0,0,0,0,0,20622
22938485,1545.35861237349,22,3,3,0,0,0,0,0,0,46986
9873405,1545.32706862581,2,1,1,0,0,0,0,0,0,39636
18617305,1545.27369715046,21,0,0,0,0,0,0,0,0,20514
10077132,1545.22083603602,98,2,4,0,0,0,0,0,0,1711
1235015,1545.1882554254,16,0,1,0,0,0,0,0,0,22210
14494253,1545.06053196866,2,1,1,0,0,0,0,0,0,45577
13683622,1545.05578631681,6,3,1,0,0,0,0,0,0,55872
2073320,1545.05499904591,9,0,0,0,0,0,0,0,0,49706
17320778,1545.04370275188,79,8,10,0,0,0,0,0,0,7969
17551820,1545.02789357814,14,5,1,0,0,0,0,0,0,24879
26749718,1544.91263690928,5,3,1,0,0,0,0,0,0,17428
14123257,1544.80729419262,26,10,1,0,0,0,0,0,0,14532
16089185,1544.77697751249,15,3,1,0,0,0,0,0,0,442
13408614,1544.70606036024,21,8,3,0,0,0,0,0,0,76201
17621958,1544.63240955454,9,4,1,0,0,0,0,0,0,17868
17558867,1544.62884301309,26,0,2,0,0,0,0,0,0,9159
11478895,1544.58466858033,12,1,1,0,0,0,0,0,0,12008
24633291,1544.57806214533,10,1,0,0,0,0,0,0,0,4864
10154981,1544.57520198958,223,24,25,0,0,0,0,0,0,10574
11496364,1544.51744925245,3,0,0,0,0,0,0,0,0,4062
3770789,1544.51271737028,58,1,0,0,0,0,0,0,0,832
10780587,1544.4906874783,15,0,0,0,0,0,0,0,0,38020
11446506,1544.40989476565,3,1,0,0,0,0,0,0,0,123
18792902,1544.40853699565,6,1,0,0,0,0,0,0,0,82850
11235610,1544.34736414628,30,1,3,0,0,0,0,0,0,34092
13540301,1544.3447876257,148,18,13,0,0,0,0,0,0,18864
15085862,1544.29344041016,11,1,1,0,0,0,0,0,0,46573
12994562,1544.28387277128,33,3,5,0,0,0,0,0,0,3624
5515943,1544.27131000298,43,2,7,0,0,0,0,0,0,12042
16095174,1544.26603333776,9,0,0,0,0,0,0,0,0,20883
21928232,1544.25460098656,7,0,0,0,0,0,0,0,0,68045
6305618,1544.24095807682,42,2,6,0,0,0,0,0,0,168
5071434,1544.21315342038,13,4,3,0,0,0,0,0,0,27621
23653554,1544.15088123142,9,0,2,0,0,0,0,0,0,60000
14866372,1544.14992368746,33,0,2,0,0,0,0,0,0,40333
11390112,1544.14377246637,15,1,3,0,0,0,0,0,0,73101
18129836,1544.11285605977,14,0,0,0,0,0,0,0,0,65943
27786752,1544.10578199838,15,0,0,0,0,0,0,0,0,55117
17999659,1544.06550150821,5,0,0,0,0,0,0,0,0,16428
14264961,1544.06413333491,6,0,0,0,0,0,0,0,0,49508
8812066,1543.96792521313,10,1,0,0,0,0,0,0,0,34673
7375508,1543.87788949477,3,0,0,0,0,0,0,0,0,24052
11397072,1543.84729879208,17,0,0,0,0,0,0,0,0,1621
6673228,1543.83155656031,20,0,0,0,0,0,0,0,0,12720
13626555,1543.8134301589,26,5,3,0,0,0,0,0,0,46475
16195878,1543.78987152498,21,1,0,0,0,0,0,0,0,1241
25574904,1543.76600561816,2,0,2,0,0,0,0,0,0,80429
25721168,1543.65812701642,7,3,2,0,0,0,0,0,0,30007
14490563,1543.62812420592,63,1,2,0,0,0,0,0,0,4744
23744517,1543.61795143148,2,0,0,0,0,0,0,0,0,20616
12868717,1543.47829824624,8,2,0,0,0,0,0,0,0,10442
14111925,1543.46538776478,7,3,2,0,0,0,0,0,0,68612
23532205,1543.45778493962,34,3,1,0,0,0,0,0,0,4074
3344333,1543.41231734447,39,1,1,0,0,0,0,0,0,308
11795963,1543.38954547133,7,0,0,0,0,0,0,0,0,32529
20199297,1543.23430842929,4,0,0,0,0,0,0,0,0,78159
7080240,1543.23005540807,14,3,1,0,0,0,0,0,0,52254
14258938,1543.13181833586,124,43,17,0,0,0,0,0,0,1704
21814773,1542.98107814168,6,0,3,0,0,0,0,0,0,25706
11435075,1542.91059136793,6,1,0,0,0,0,0,0,0,1304
22693820,1542.89437441774,19,1,3,0,0,0,0,0,0,10704
15731161,1542.8920865074,18,2,1,0,0,0,0,0,0,41235
13196536,1542.87994545431,14,3,3,0,0,0,0,0,0,75204
22907342,1542.8760808168,9,0,1,0,0,0,0,0,0,1464
4930467,1542.78776596081,11,0,0,0,0,0,0,0,0,5074
20997849,1542.7118550727,13,1,0,0,0,0,0,0,0,15651
27535764,1542.64144554392,2,1,0,0,0,0,0,0,0,5957
6387858,1542.6198366635,18,0,0,0,0,0,0,0,0,74614
15300480,1542.55613436747,2,1,0,0,0,0,0,0,0,52747
4994598,1542.48487277064,19,1,3,0,0,0,0,0,0,69667
14257870,1542.47383150984,10,0,1,0,0,0,0,0,0,66168
7025429,1542.4582404804,39,2,1,0,0,0,0,0,0,7717
12646484,1542.42672289804,6,2,2,0,0,0,0,0,0,48838
19034752,1542.38437299269,87,6,5,0,0,0,0,0,0,16521
11568110,1542.35943962577,6,0,0,0,0,0,0,0,0,44500
10147150,1542.35854286102,3,1,1,0,0,0,0,0,0,45659
10276352,1542.35816125423,131,14,22,0,0,0,0,0,0,336
8550893,1542.34933944096,9,0,0,0,0,0,0,0,0,81662
32673473,1542.27964285714,2,0,2,0,0,0,0,0,0,72968
12857902,1542.2432562045,3,0,0,0,0,0,0,0,0,505
17816605,1542.21239817319,8,0,0,0,0,0,0,0,0,57951
10285023,1542.20884200809,18,0,0,0,0,0,0,0,0,19818
12882466,1542.17500316955,2,1,1,0,0,0,0,0,0,1796
15095811,1542.1331179013,28,4,3,0,0,0,0,0,0,4505
3893786,1542.11059141235,2,0,1,0,0,0,0,0,0,67615
28365836,1542.05472157321,18,1,1,0,0,0,0,0,0,14417
20508179,1542.04389613682,20,0,0,0,0,0,0,0,0,57800
7390726,1542.00769071512,22,0,0,0,0,0,0,0,0,34994
11753540,1541.98544804734,11,0,0,0,0,0,0,0,0,15173
3093139,1541.97638041462,6,0,0,0,0,0,0,0,0,12721
19384155,1541.96887389412,2,0,0,0,0,0,0,0,0,67453
8455034,1541.95799099523,16,0,0,0,0,0,0,0,0,84618
12947159,1541.8798249259,88,4,6,0,0,0,0,0,0,1370
19149216,1541.80781606101,10,0,0,0,0,0,0,0,0,26044
19709173,1541.80466972071,9,0,0,0,0,0,0,0,0,74764
28286048,1541.75562693609,15,2,1,0,0,0,0,0,0,3706
7538431,1541.73083880839,113,14,24,0,0,0,0,0,0,1188
14135953,1541.68854984162,12,1,5,0,0,0,0,0,0,81161
20895943,1541.66259278872,4,2,1,0,0,0,0,0,0,71120
7001293,1541.64999316242,5,0,0,0,0,0,0,0,0,57987
603925,1541.64483363939,7,0,0,0,0,0,0,0,0,35583
6131258,1541.61843243259,23,1,0,0,0,0,0,0,0,828
20212288,1541.61673397657,33,0,0,0,0,0,0,0,0,6892
12636534,1541.60846831424,22,2,1,0,0,0,0,0,0,5901
13962149,1541.60010062776,10,0,0,0,0,0,0,0,0,52238
7242804,1541.54221232069,7,2,1,0,0,0,0,0,0,35735
30304094,1541.42170662974,47,1,3,0,0,0,0,0,0,11404
10709970,1541.41552798393,58,12,4,0,0,0,0,0,0,57655
9470279,1541.41412693536,6,2,2,0,0,0,0,0,0,49880
7736410,1541.27611800377,42,3,1,0,0,1,0,0,0,0
12807858,1541.19502078023,38,17,9,0,0,0,0,0,0,2430
5116930,1541.1885247377,7,0,0,0,0,0,0,0,0,916
10989656,1541.14314775085,426,40,48,0,0,0,0,0,0,110
2165622,1541.12878968726,371,31,32,0,0,0,0,0,0,23
5007943,1541.12720466256,50,0,0,0,0,0,0,0,0,13144
15781470,1541.07103093012,32,4,2,0,0,0,0,0,0,505
11102760,1541.05404499631,8,2,3,0,0,0,0,0,0,80614
13679658,1540.95422778543,374,43,57,0,0,0,0,0,0,1038
20394089,1540.9010611491,4,1,1,0,0,0,0,0,0,31741
19919902,1540.84400918307,13,0,0,0,0,0,0,0,0,1437
20697578,1540.77124130972,20,1,2,0,0,0,0,0,0,11781
14367771,1540.72107100337,20,2,1,0,0,0,0,0,0,2222
15387556,1540.70512889183,7,3,3,0,0,0,0,0,0,60290
14811042,1540.67929429097,4,2,0,0,0,0,0,0,0,17124
14336423,1540.66060577309,28,3,1,0,0,0,0,0,0,32529
9505673,1540.56917804924,113,12,19,0,0,0,0,0,0,1065
18601910,1540.52227841899,5,3,0,0,0,0,0,0,0,9880
11076829,1540.4782667,40,6,1,0,0,0,0,0,0,25275
829779,1540.46337460352,33,5,3,0,0,0,0,0,0,54994
4717462,1540.44982889867,5,1,2,0,0,0,0,0,0,32540
11347991,1540.20824291803,17,3,5,0,0,0,0,0,0,61548
10630304,1540.19149713491,5,2,1,0,0,0,0,0,0,44740
7593520,1540.168983252,8,1,1,0,0,0,0,0,0,20854
20601623,1540.1572053969,34,1,0,0,0,0,0,0,0,39652
4909088,1540.12312651421,7,0,0,0,0,0,0,0,0,60391
10635981,1540.05707107982,25,6,3,0,0,0,0,0,0,8085
13277528,1540.05155552674,6,0,0,0,0,0,0,0,0,83296
7817891,1540,2,1,1,0,0,0,0,0,0,45564
12275674,1539.99029998606,8,1,1,0,0,0,0,0,0,16509
6635816,1539.97696771091,8,0,1,0,0,0,0,0,0,40237
9459839,1539.91862725575,5,2,2,0,0,0,0,0,0,6813
26601370,1539.91365383207,56,1,3,0,0,0,0,0,0,3538
5549547,1539.87771404184,9,0,0,0,0,0,0,0,0,72640
2255558,1539.86979543383,22,0,1,0,0,0,0,0,0,13572
9956596,1539.82771650173,6,0,1,0,0,0,0,0,0,78681
11670817,1539.81725013274,2,0,0,0,0,0,0,0,0,505
19785709,1539.65394574337,16,0,0,0,0,0,0,0,0,337
4509107,1539.41569067674,14,0,0,0,0,0,0,0,0,10431
14660679,1539.39361816151,126,2,4,0,0,0,0,0,0,23256
10504284,1539.25528286615,4,1,0,0,0,0,0,0,0,45198
18847055,1539.12970864009,14,2,1,0,0,0,0,0,0,67798
7068158,1539.08152395108,5,1,0,0,0,0,0,0,0,6145
12227975,1539.04415484478,24,0,0,0,0,0,0,0,0,35101
8621203,1538.97855187672,6,2,3,0,0,0,0,0,0,63940
11324949,1538.96707905697,5,0,2,0,0,0,0,0,0,29645
11700482,1538.9404177324,26,0,1,0,0,0,0,0,0,19683
11843685,1538.90626003463,5,0,0,0,0,0,0,0,0,15147
25788463,1538.71033747212,2,1,0,0,0,0,0,0,0,20684
15978984,1538.55325493012,2,1,1,0,0,0,0,0,0,3908
12272964,1538.54867328983,13,4,3,0,0,0,0,0,0,964
8758065,1538.48333731807,64,5,6,0,0,0,0,0,0,10368
14376625,1538.40441670128,77,1,1,0,0,0,0,0,0,1464
9904093,1538.3994255865,28,5,4,0,0,0,0,0,0,6330
6234945,1538.32841920772,4,2,1,0,0,0,0,0,0,83290
22022420,1538.22170385547,23,1,3,0,0,0,0,0,0,27497
8467121,1538.14774718041,11,0,1,0,0,0,0,0,0,19818
8222366,1538.14614259731,1,1,0,0,0,0,0,0,0,31217
9249465,1538.12680680414,10,2,0,0,0,0,0,0,0,29649
4972114,1538.05849105392,9,1,0,0,0,0,0,0,0,74764
6537257,1538.05273424608,234,15,20,0,0,0,0,0,0,1185
18890912,1538.01916269095,16,1,0,0,0,0,0,0,0,914
20340480,1537.99930961394,21,0,1,0,0,0,0,0,0,2095
17725629,1537.91703166077,4,0,0,0,0,0,0,0,0,10188
14774930,1537.89709150937,12,0,3,0,0,0,0,0,0,80612
419705,1537.85021986686,3,0,2,0,0,0,0,0,0,11255
8349047,1537.83104869149,3,0,2,0,0,0,0,0,0,954
14387476,1537.83005383925,5,1,0,0,0,0,0,0,0,58310
16889219,1537.82394376489,8,0,1,0,0,0,0,0,0,10903
11538640,1537.75656347569,2,0,0,0,0,0,0,0,0,100
23840657,1537.67958855554,18,0,2,0,0,0,0,0,0,80208
9186795,1537.6417087822,5,2,1,0,0,0,0,0,0,56101
126144,1537.48631997121,6,0,0,0,0,0,0,0,0,79614
8903870,1537.48574745496,6,1,0,0,0,0,0,0,0,52122
8010030,1537.37980035456,13,2,0,0,0,0,0,0,0,16364
25068392,1537.32254946123,12,0,0,0,0,0,0,0,0,1277
15311532,1537.29602861029,2,1,0,0,0,0,0,0,0,82654
17274052,1537.29398871608,6,0,1,0,0,0,0,0,0,54726
2909663,1537.29240792101,3,0,1,0,0,0,0,0,0,39941
12619317,1537.21068422793,11,0,0,0,0,0,0,0,0,43187
17863453,1537.17071242877,57,1,1,0,0,0,0,0,0,49689
3859324,1537.1347589919,46,4,1,0,0,0,0,0,0,29341
7303595,1537.091381518,29,0,1,0,0,0,0,0,0,19683
12537670,1536.86570610849,2,0,2,0,0,0,0,0,0,4743
9499753,1536.84784616884,88,2,6,0,0,0,0,0,0,4949
12064598,1536.8218983498,11,0,1,0,0,0,0,0,0,71218
30222735,1536.74249150948,13,0,0,0,0,0,0,0,0,37293
16866007,1536.73232548272,17,0,0,0,0,0,0,0,0,42575
4945688,1536.71583845379,9,0,0,0,0,0,0,0,0,10343
10085283,1536.62976768451,19,0,1,0,0,0,0,0,0,56831
480984,1536.56320245814,18,0,1,0,0,0,0,0,0,59671
11969374,1536.55885409503,7,0,0,0,0,0,0,0,0,67496
19697988,1536.50318729827,6,0,0,0,0,0,0,0,0,80800
11116438,1536.50248644189,9,0,0,0,0,0,0,0,0,77485
15253040,1536.24945687452,17,0,0,0,0,0,0,0,0,64809
4763906,1536.19201542726,36,3,1,0,0,0,0,0,0,19094
7183040,1536.17337944955,32,0,2,0,0,0,0,0,0,112
2800253,1536.1185503954,194,19,44,0,0,0,0,0,0,557
9796372,1536.0416337625,36,3,1,0,0,0,0,0,0,48262
11093605,1536.02658417562,84,11,14,0,0,0,0,0,0,2324
