"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","Lag"
4521393,1216.07074150233,211,13,26,0,0,0,0,0,0,0,0,972
17991454,1216.0192456259,20,0,0,0,0,0,0,0,0,0,0,5061
3843969,1216.01837622861,33,0,0,0,0,0,0,0,0,0,0,75696
12652371,1215.83968787472,24,0,0,0,0,0,0,0,0,0,0,5569
8385055,1215.74692950796,42,0,0,0,0,0,0,0,0,0,0,3628
19187528,1215.7246114327,24,0,0,0,0,0,0,0,0,0,0,16659
18927594,1215.70713783522,37,6,3,0,0,0,0,0,0,0,0,7633
19869032,1215.68573122125,201,9,20,0,0,0,0,0,0,0,0,13312
14585957,1215.60864268926,28,4,5,0,0,0,0,0,0,0,0,55140
12396782,1215.4748490515,15,1,1,0,0,0,0,0,0,0,0,4018
31062274,1215.12713689991,13,0,0,0,0,0,0,0,0,0,0,26263
13986278,1215.11492337536,18,1,5,0,0,0,0,0,0,0,0,14634
18025047,1215.07006971229,12,0,0,0,0,0,0,0,0,0,0,756
29454995,1215.00540405807,32,0,1,0,0,0,0,0,0,0,0,52961
13414666,1214.991222731,40,2,11,0,0,0,0,0,0,0,0,2471
15508957,1214.87523006764,15,0,0,0,0,0,0,0,0,0,0,21848
4579136,1214.7085464092,26,0,0,0,0,0,0,0,0,0,0,40272
26959055,1214.69600890078,14,0,0,0,0,0,0,0,0,0,0,9327
13926341,1214.67728521417,975,23,47,0,0,0,0,0,0,0,0,81
12510688,1214.63575585086,31,1,1,0,0,0,0,0,0,0,0,5999
12863932,1214.5642878296,270,16,23,0,0,0,0,0,0,0,0,20262
8986463,1214.51496896218,50,1,0,0,0,0,0,0,0,0,0,11281
19291256,1214.46428050292,23,0,1,0,0,0,0,0,0,0,0,22000
22609063,1214.30160329309,23,0,3,0,0,0,0,0,0,0,0,27761
15025654,1214.27700448251,109,12,28,0,0,0,0,0,0,0,0,966
17507174,1214.13912950859,58,6,7,0,0,0,0,0,0,0,0,24785
14514778,1214.13793240672,41,1,0,0,0,0,0,0,0,0,0,1790
5551051,1214.00759862472,17,0,0,0,0,0,0,0,0,0,0,44349
16708256,1213.91353465254,19,0,1,0,0,0,0,0,0,0,0,7624
6286661,1213.79701328989,179,8,12,0,0,0,0,0,0,0,0,17781
14323159,1213.25748772417,22,0,6,0,0,0,0,0,0,0,0,62484
29275421,1213.10691141316,11,0,0,0,0,0,0,0,0,0,0,39093
22237693,1213.00307399301,78,3,1,0,0,0,0,0,0,0,0,17093
10996667,1212.93098149393,16,0,0,0,0,0,0,0,0,0,0,2500
9335325,1212.91123530896,27,0,0,0,0,0,0,0,0,0,0,42480
15723567,1212.87189389564,34,0,1,0,0,0,0,0,0,0,0,53562
11734192,1212.80563245251,20,0,0,0,0,0,0,0,0,0,0,88122
8347787,1212.78310582384,133,18,22,0,0,0,0,0,0,0,0,51376
7657912,1212.76222990415,13,0,0,0,0,0,0,0,0,0,0,79884
14406018,1212.71528656348,19,0,1,0,0,0,0,0,0,0,0,1687
9752561,1212.6340550956,29,0,0,0,0,0,0,0,0,0,0,8676
11537738,1212.55156903253,28,0,0,0,0,0,0,0,0,0,0,4968
18746007,1212.43571736281,98,3,2,0,0,0,0,0,0,0,0,2022
24986129,1212.42191327668,32,4,6,0,0,0,0,0,0,0,0,52845
12061799,1212.24167989249,26,0,5,0,0,0,0,0,0,0,0,19348
8769136,1212.19140600159,142,10,17,0,0,0,0,0,0,0,0,4997
15048439,1212.16969451218,31,1,4,0,0,0,0,0,0,0,0,3018
25368713,1212.10919942131,14,0,0,0,0,0,0,0,0,0,0,25970
19680267,1212.02316599649,21,1,7,0,0,0,0,0,0,0,0,23462
20027224,1211.95073149624,16,0,3,0,0,0,0,0,0,0,0,27637
19261138,1211.89467019531,94,18,22,0,0,0,0,0,0,0,0,324
14817744,1211.86766559043,28,0,7,0,0,0,0,0,0,0,0,62226
17241243,1211.80683719466,14,0,0,0,0,0,0,0,0,0,0,52438
23127419,1211.80411201502,28,4,4,0,0,0,0,0,0,0,0,51227
11687873,1211.71030601489,19,1,0,0,0,0,0,0,0,0,0,50481
32642395,1211.70615655129,86,19,14,0,0,0,0,0,0,0,0,73033
13838293,1211.63136720301,57,5,8,0,0,0,0,0,0,0,0,11216
29597520,1211.49161745658,52,6,8,0,0,0,0,0,0,0,0,2210
19113014,1211.36902960058,23,0,2,0,0,0,0,0,0,0,0,1442
14151942,1211.27559003843,15,0,0,0,0,0,0,0,0,0,0,9471
30259865,1211.14636490831,14,0,0,0,0,0,0,0,0,0,0,58521
17116481,1211.06338787745,252,33,28,0,0,0,0,0,0,0,0,16189
17189046,1211.0052005479,17,0,0,0,0,0,0,0,0,0,0,93409
12352956,1210.91563403781,22,0,0,0,0,0,0,0,0,0,0,60940
15451046,1210.85963335492,13,0,0,0,0,0,0,0,0,0,0,89707
3992043,1210.84673431677,19,0,1,0,0,0,0,0,0,0,0,73514
27462959,1210.82912912516,18,1,10,0,0,0,0,0,0,0,0,64268
21883676,1210.77942845945,20,0,0,0,0,0,0,0,0,0,0,38559
20658795,1210.54360716488,13,0,0,0,0,0,0,0,0,0,0,84336
14666941,1210.48879757039,69,2,2,0,0,0,0,0,0,0,0,4018
18409333,1210.38877101915,20,0,0,0,0,0,0,0,0,0,0,9751
29964122,1210.31904058926,66,7,12,0,0,0,0,0,0,0,0,1195
12164327,1210.19898266561,14,0,0,0,0,0,0,0,0,0,0,13093
11839088,1210.18468600012,60,8,13,0,0,0,0,0,0,0,0,20812
12665894,1210.12189691104,76,7,11,0,0,0,0,0,0,0,0,511
8745248,1210.06427914196,148,29,52,0,0,0,0,0,0,0,0,746
26953688,1209.76612849719,44,1,4,0,0,0,0,0,0,0,0,20009
19319133,1209.72247439813,28,0,0,0,0,0,0,0,0,0,0,24387
20019291,1209.62782467919,12,0,0,0,0,0,0,0,0,0,0,90311
10766611,1209.47576477643,122,2,2,0,0,0,0,0,0,0,0,587
11985874,1209.3559675015,35,0,2,0,0,0,0,0,0,0,0,688
11348896,1209.23428991214,12,0,0,0,0,0,0,0,0,0,0,93200
8511289,1209.21077126324,14,0,0,0,0,0,0,0,0,0,0,19492
7786725,1209.18029094454,41,0,0,0,0,0,0,0,0,0,0,85419
23559628,1209.1612979386,21,0,0,0,0,0,0,0,0,0,0,24714
25479646,1209.02717236513,18,0,0,0,0,0,0,0,0,0,0,35594
5620477,1208.98762997891,102,2,1,0,0,0,0,0,0,0,0,1760
4525240,1208.94066174292,16,0,1,0,0,0,0,0,0,0,0,91499
4907760,1208.94004208422,91,13,14,0,0,0,0,0,0,0,0,20019
20373425,1208.85830604535,13,0,0,0,0,0,0,0,0,0,0,32406
24802103,1208.56984976632,13,0,6,0,0,0,0,0,0,0,0,36715
13290592,1208.42034437554,16,0,0,0,0,0,0,0,0,0,0,2468
3100669,1208.39100362087,82,11,18,0,0,0,0,0,0,0,0,2081
22145371,1208.35913151091,20,0,0,0,0,0,0,0,0,0,0,8404
14089152,1208.28334085361,36,6,1,0,0,0,0,0,0,0,0,48343
16598672,1208.24282238138,16,0,0,0,0,0,0,0,0,0,0,44687
19650017,1208.15953602344,30,0,0,0,0,0,0,0,0,0,0,19841
20135925,1208.07068515156,28,1,8,0,0,0,0,0,0,0,0,16734
10293340,1208.01368369512,29,0,0,0,0,0,0,0,0,0,0,59516
12193700,1207.68489015207,15,0,0,0,0,0,0,0,0,0,0,79658
11028972,1207.67079359804,38,0,0,0,0,0,0,0,0,0,0,44690
11776599,1207.2091336008,44,0,2,0,0,0,0,0,0,0,0,12866
13729953,1207.02532830433,17,0,1,0,0,0,0,0,0,0,0,60411
28730037,1207.01545399805,24,0,0,0,0,0,0,0,0,0,0,43321
21185469,1206.95674896491,139,19,16,0,0,0,0,0,0,0,0,2218
16420101,1206.81318586717,52,1,1,0,0,0,0,0,0,0,0,7623
9139583,1206.62918545659,38,0,1,0,0,0,0,0,0,0,0,3628
10470806,1206.57494596021,105,4,12,0,0,0,0,0,0,0,0,510
19780631,1206.57256070081,73,10,4,0,0,0,0,0,0,0,0,7674
22733113,1206.34752474997,28,1,6,0,0,0,0,0,0,0,0,46785
6234836,1206.29411497162,98,6,4,0,0,0,0,0,0,0,0,10070
7421631,1206.26593520703,34,0,2,0,0,0,0,0,0,0,0,82796
19119872,1206.24083022221,99,11,12,0,0,0,0,0,0,0,0,1173
8168817,1206.16111335123,54,0,1,0,0,0,0,0,0,0,0,36226
6080956,1205.94934118477,178,8,9,0,0,0,0,0,0,0,0,387
14428750,1205.94444427877,19,4,5,0,0,0,0,0,0,0,0,350
26145071,1205.53133670847,16,0,0,0,0,0,0,0,0,0,0,26194
16614926,1205.38169617807,76,7,14,0,0,0,0,0,0,0,0,10112
1007579,1205.36614402158,47,0,0,0,0,0,0,0,0,0,0,70388
12956073,1205.24406969808,34,7,8,0,0,0,0,0,0,0,0,31081
6399522,1205.22154929557,53,1,5,0,0,0,0,0,0,0,0,538
14789471,1205.17307412761,23,1,1,0,0,0,0,0,0,0,0,30009
10494860,1205.0782738072,14,0,0,0,0,0,0,0,0,0,0,13607
13704509,1204.99078919912,26,0,1,0,0,0,0,0,0,0,0,35136
23730681,1204.94261663623,20,0,0,0,0,0,0,0,0,0,0,13435
21300426,1204.76148816606,203,35,45,0,0,0,0,0,0,0,0,223
5359972,1204.46180063444,17,0,0,0,0,0,0,0,0,0,0,23049
10743104,1204.39631111024,109,2,3,0,0,0,0,0,0,0,0,25711
14132160,1204.29009152665,28,0,3,0,0,0,0,0,0,0,0,1442
20169699,1203.92187707541,52,3,10,0,0,0,0,0,0,0,0,24133
17488247,1203.68241863722,24,0,0,0,0,0,0,0,0,0,0,10332
12875343,1203.64810280556,32,0,1,0,0,0,0,0,0,0,0,14810
17524326,1203.55204071441,66,2,1,0,0,0,0,0,0,0,0,21843
26530873,1203.48658446578,12,0,0,0,0,0,0,0,0,0,0,13093
3249839,1203.47505077696,1207,77,144,0,0,0,0,0,0,0,0,2
11988090,1203.322455898,16,0,0,0,0,0,0,0,0,0,0,87329
12055708,1203.29022339903,37,0,1,0,0,0,0,0,0,0,0,76424
23339768,1203.20858722858,30,6,12,0,0,0,0,0,0,0,0,22360
11394510,1203.18488472518,20,0,0,0,0,0,0,0,0,0,0,65310
13673793,1203.16996874417,18,0,0,0,0,0,0,0,0,0,0,49420
13481464,1203.09179364946,21,0,0,0,0,0,0,0,0,0,0,10332
12776269,1202.97232679968,13,0,0,0,0,0,0,0,0,0,0,24248
26598761,1202.95474462141,17,0,1,0,0,0,0,0,0,0,0,32810
22951873,1202.95307745306,16,0,0,0,0,0,0,0,0,0,0,89978
20532898,1202.91473913861,77,7,6,0,0,0,0,0,0,0,0,996
4344978,1202.84463487045,15,0,0,0,0,0,0,0,0,0,0,27386
15002191,1202.62229897597,13,0,0,0,0,0,0,0,0,0,0,96946
11177244,1202.56328661033,14,0,0,0,0,0,0,0,0,0,0,22165
18930094,1202.48886331694,14,0,1,0,0,0,0,0,0,0,0,50982
14394946,1202.47009065333,31,6,13,0,0,0,0,0,0,0,0,86544
2935269,1202.46151900971,21,0,0,0,0,0,0,0,0,0,0,11205
16980234,1202.45067587085,15,0,0,0,0,0,0,0,0,0,0,1359
19896786,1202.43406794887,17,0,0,0,0,0,0,0,0,0,0,4694
19395633,1202.20432622344,20,0,0,0,0,0,0,0,0,0,0,86586
20649107,1202.16347681804,41,1,3,0,0,0,0,0,0,0,0,4018
7630115,1202.0848137054,61,3,2,0,0,0,0,0,0,0,0,5754
16444345,1202.02923824227,21,0,0,0,0,0,0,0,0,0,0,81693
16359841,1202.02382736477,117,6,4,0,0,0,0,0,0,0,0,7631
8810520,1202.00877094486,88,7,9,0,0,0,0,0,0,0,0,175
32289951,1201.98302175119,21,0,0,0,0,0,0,0,0,0,0,23356
18466329,1201.94265282732,56,0,0,0,0,0,0,0,0,0,0,56204
16274214,1201.86841893003,13,0,0,0,0,0,0,0,0,0,0,91592
13605288,1201.86345466741,292,35,37,0,0,0,0,0,0,0,0,5687
21002549,1201.86148590323,18,1,2,0,0,0,0,0,0,0,0,25461
29591212,1201.73864600587,16,0,0,0,0,0,0,0,0,0,0,25829
20359317,1201.72463175138,35,5,6,0,0,0,0,0,0,0,0,18430
18845216,1201.54908714745,41,2,0,0,0,0,0,0,0,0,0,9472
11190123,1201.54629132093,21,0,0,0,0,0,0,0,0,0,0,47364
13825103,1201.41684549882,83,5,8,0,0,0,0,0,0,0,0,1145
27514055,1201.32138601003,20,0,0,0,0,0,0,0,0,0,0,47324
14202925,1201.17924096153,20,0,0,0,0,0,0,0,0,0,0,81755
12535879,1201.07015678841,25,0,0,0,0,0,0,0,0,0,0,464
19966224,1201.05884934226,127,2,12,0,0,0,0,0,0,0,0,1771
4010011,1200.95517991812,39,0,0,0,0,0,0,0,0,0,0,2476
19650134,1200.78215769202,129,5,10,0,0,0,0,0,0,0,0,8663
12710917,1200.59498267314,46,1,1,0,0,0,0,0,0,0,0,64570
24227583,1200.58162016841,25,0,0,0,0,0,0,0,0,0,0,29207
9526824,1200.52018324524,24,0,3,0,0,0,0,0,0,0,0,49812
14176035,1200.49490163996,31,0,0,0,0,0,0,0,0,0,0,12924
14190464,1200.4183026351,58,3,1,0,0,0,0,0,0,0,0,11317
1199823,1200.13844227908,47,6,6,0,0,0,0,0,0,0,0,55213
22194214,1199.99736059566,33,2,2,0,0,0,0,0,0,0,0,36900
2279351,1199.65392705372,37,0,13,0,0,0,0,0,0,0,0,119
9967013,1199.65221980087,13,0,0,0,0,0,0,0,0,0,0,13093
12176990,1199.55905206428,20,0,1,0,0,0,0,0,0,0,0,35186
16987588,1199.54147659841,52,4,10,0,0,0,0,0,0,0,0,7415
25766290,1199.33111994243,91,16,16,0,0,0,0,0,0,0,0,3303
15229801,1199.30856796749,50,1,0,0,0,0,0,0,0,0,0,37883
19171492,1199.19535392195,13,0,0,0,0,0,0,0,0,0,0,88857
29580092,1198.9603598695,18,1,1,0,0,0,0,0,0,0,0,16048
20345199,1198.9411896933,20,1,6,0,0,0,0,0,0,0,0,508
11356851,1198.90000832102,55,4,2,0,0,0,0,0,0,0,0,41368
17522084,1198.76685963669,83,9,8,0,0,0,0,0,0,0,0,264
15388791,1198.66640018505,25,1,0,0,0,0,0,0,0,0,0,5950
12464656,1198.46296008766,21,0,0,0,0,0,0,0,0,0,0,56436
11043157,1198.4306683232,29,0,0,0,0,0,0,0,0,0,0,5491
19374461,1198.28844319308,25,0,0,0,0,0,0,0,0,0,0,50138
30018494,1198.17491238122,64,2,5,0,0,0,0,0,0,0,0,12924
11204761,1197.93003577706,48,0,1,0,0,0,0,0,0,0,0,77260
16116483,1197.88831176202,28,0,0,0,0,0,0,0,0,0,0,13602
16474595,1197.81344842972,36,0,0,0,0,0,0,0,0,0,0,9405
16509824,1197.78803685371,32,2,2,0,0,0,0,0,0,0,0,34739
14462309,1197.71175253909,60,1,4,0,0,0,0,0,0,0,0,21377
9324845,1197.56977836156,21,0,1,0,0,0,0,0,0,0,0,8209
2568065,1197.15669185298,111,4,8,0,0,0,0,0,0,0,0,10941
13717053,1197.14427519824,37,0,0,0,0,0,0,0,0,0,0,61258
17848269,1197.12814175872,110,6,7,0,0,0,0,0,0,0,0,13725
12062319,1197.11213154211,28,0,0,0,0,0,0,0,0,0,0,47799
16896580,1197.011042358,39,0,0,0,0,0,0,0,0,0,0,66748
22416960,1196.94719126292,31,2,2,0,0,0,0,0,0,0,0,9044
3996854,1196.66874774917,349,25,21,0,0,0,0,0,0,0,0,307
15302860,1196.27476211266,21,0,0,0,0,0,0,0,0,0,0,87352
11864292,1196.26923932979,42,0,0,0,0,0,0,0,0,0,0,21853
9398151,1196.04504912844,18,0,0,0,0,0,0,0,0,0,0,1102
30895664,1195.84589124137,20,4,8,0,0,0,0,0,0,0,0,15345
11404719,1195.76009305604,35,0,0,0,0,0,0,0,0,0,0,60937
9260169,1195.73854956693,128,2,11,0,0,0,0,0,0,0,0,119
24168968,1195.57329078482,21,0,0,0,0,0,0,0,0,0,0,2478
10642837,1195.35605039649,66,7,8,0,0,0,0,0,0,0,0,59214
26834578,1195.31346352926,17,0,0,0,0,0,0,0,0,0,0,24713
10473556,1195.14396308073,375,72,76,0,0,0,0,0,0,0,0,22
13521549,1195.10710097914,32,1,2,0,0,0,0,0,0,0,0,14467
18088763,1194.98134121165,93,8,5,0,0,0,0,0,0,0,0,10987
16393244,1194.83603542948,93,6,6,0,0,0,0,0,0,0,0,12654
22922042,1194.7196090634,30,0,1,0,0,0,0,0,0,0,0,9341
5190627,1194.58670423569,54,5,3,0,0,0,0,0,0,0,0,16529
19638495,1194.29389429791,34,0,1,0,0,0,0,0,0,0,0,9320
27444374,1194.1969848955,22,0,0,0,0,0,0,0,0,0,0,16331
13176827,1194.18786993234,23,0,0,0,0,0,0,0,0,0,0,24927
7475179,1194.14805323442,136,5,7,0,0,0,0,0,0,0,0,31316
17008037,1194.05473519202,32,4,4,0,0,0,0,0,0,0,0,93921
16020476,1193.97878531063,177,5,15,0,0,0,0,0,0,0,0,3465
10254249,1193.91620473444,17,0,7,0,0,0,0,0,0,0,0,15341
12335223,1193.68257878998,27,0,1,0,0,0,0,0,0,0,0,35456
25470052,1193.58705787045,47,2,5,0,0,0,0,0,0,0,0,20669
9244014,1193.57992466344,56,5,1,0,0,0,0,0,0,0,0,69083
23628401,1193.47363157748,34,0,1,0,0,0,0,0,0,0,0,55624
26763701,1193.22899407857,13,0,0,0,0,0,0,0,0,0,0,87242
11658236,1193.19612658212,174,6,13,0,0,0,0,0,0,0,0,708
23125155,1193.16758828089,18,0,1,0,0,0,0,0,0,0,0,18974
18207497,1193.03282248311,17,0,0,0,0,0,0,0,0,0,0,23337
12926732,1192.78091217983,97,18,18,0,0,0,0,0,0,0,0,27
13253137,1192.65345574307,17,0,0,0,0,0,0,0,0,0,0,13093
18808456,1192.48130598951,38,0,2,0,0,0,0,0,0,0,0,48328
2993521,1192.35778301326,26,0,1,0,0,0,0,0,0,0,0,1741
16733037,1192.24567932127,27,1,0,0,0,0,0,0,0,0,0,61295
16191079,1192.21247206557,23,0,1,0,0,0,0,0,0,0,0,29583
15344941,1192.13085817302,40,1,3,0,0,0,0,0,0,0,0,22655
3046856,1192.08148523118,44,10,24,0,0,0,0,0,0,0,0,15590
11268782,1192.07216469126,39,3,3,0,0,0,0,0,0,0,0,29116
1013605,1191.98150118507,68,6,8,0,0,0,0,0,0,0,0,46823
15415385,1191.90114142887,20,0,0,0,0,0,0,0,0,0,0,24370
9306679,1191.83270508504,145,9,2,0,0,0,0,0,0,0,0,2864
21431270,1191.74485735382,12,0,0,0,0,0,0,0,0,0,0,20262
10976903,1191.51744343238,108,4,6,0,0,0,0,0,0,0,0,1547
9286668,1191.48022381276,14,0,0,0,0,0,0,0,0,0,0,25380
22298817,1191.27239710527,13,0,0,0,0,0,0,0,0,0,0,88857
25483082,1191.18165824863,17,0,0,0,0,0,0,0,0,0,0,8893
4454330,1191.16597740723,29,0,2,0,0,0,0,0,0,0,0,668
15178372,1191.13011023626,18,0,0,0,0,0,0,0,0,0,0,45264
18974256,1190.93443833862,68,2,8,0,0,0,0,0,0,0,0,48313
12192216,1190.92618728067,364,18,25,0,0,0,0,0,0,0,0,1096
16381483,1190.87363725888,24,3,11,0,0,0,0,0,0,0,0,81777
17729686,1190.79965548054,18,0,1,0,0,0,0,0,0,0,0,21856
30431812,1190.69438084432,18,0,0,0,0,0,0,0,0,0,0,29466
13973515,1190.61540289992,221,4,10,0,0,0,0,0,0,0,0,2768
21717023,1190.46510060402,16,0,0,0,0,0,0,0,0,0,0,27386
10566232,1190.46189626112,15,0,0,0,0,0,0,0,0,0,0,61650
11848456,1190.45795605147,47,5,7,0,0,0,0,0,0,0,0,75915
14722385,1190.34648378255,58,2,1,0,0,0,0,0,0,0,0,93
15847206,1190.14491363023,21,0,0,0,0,0,0,0,0,0,0,90669
18462551,1190.14426651993,54,2,8,0,0,0,0,0,0,0,0,584
24387999,1189.719446206,29,1,0,0,0,0,0,0,0,0,0,16269
8589763,1189.41285774828,146,15,19,0,0,0,0,0,0,0,0,958
23117160,1189.26327968633,36,0,3,0,0,0,0,0,0,0,0,7871
11722330,1189.11928397027,47,2,1,0,0,0,0,0,0,0,0,5344
16541880,1188.54366738109,16,0,0,0,0,0,0,0,0,0,0,21363
13323980,1188.5234446671,40,3,6,0,0,0,0,0,0,0,0,5995
8862775,1188.37933375464,57,6,11,0,0,0,0,0,0,0,0,12924
15961685,1188.37138437849,29,0,3,0,0,0,0,0,0,0,0,1442
21852094,1188.14955928936,17,0,1,0,0,0,0,0,0,0,0,10332
11270819,1188.14461999138,61,4,7,0,0,0,0,0,0,0,0,61654
3961569,1188.11513845942,281,67,79,0,0,0,0,0,0,0,0,388
18352115,1188.07722864501,252,12,34,0,0,0,0,0,0,0,0,2303
23388137,1187.9601134288,19,0,0,0,0,0,0,0,0,0,0,89978
452514,1187.79986209679,31,0,0,0,0,0,0,0,0,0,0,4172
13999223,1187.75033745593,90,8,10,0,0,0,0,0,0,0,0,5991
15470388,1187.54250257959,17,0,0,0,0,0,0,0,0,0,0,61270
33338204,1187.53355746522,12,0,0,0,0,0,0,0,0,0,0,4007
23887825,1187.26525119258,64,2,5,0,0,0,0,0,0,0,0,12924
18659718,1187.16413522017,100,15,14,0,0,0,0,0,0,0,0,1982
23068735,1187.07507993589,11,0,0,0,0,0,0,0,0,0,0,4018
14217340,1186.9287214783,18,0,3,0,0,0,0,0,0,0,0,10984
12684943,1186.92373671024,450,31,32,0,0,0,0,0,0,0,0,746
11402281,1186.82140249646,28,1,2,0,0,0,0,0,0,0,0,37169
33049804,1186.82031681805,14,0,1,0,0,0,0,0,0,0,0,52966
14949827,1186.78934024263,51,2,0,0,0,0,0,0,0,0,0,36747
4685069,1186.49927198595,80,7,13,0,0,0,0,0,0,0,0,972
11099359,1186.44061846389,27,2,5,0,0,0,0,0,0,0,0,54068
20236998,1186.34511927662,22,0,0,0,0,0,0,0,0,0,0,19635
10157536,1186.01964135549,51,0,2,0,0,0,0,0,0,0,0,26368
19500829,1185.86214809834,61,6,7,0,0,0,0,0,0,0,0,533
14001830,1185.82668740814,20,1,3,0,0,0,0,0,0,0,0,35186
15500029,1185.55455732418,58,0,0,0,0,0,0,0,0,0,0,12162
12841949,1185.53205793349,36,1,5,0,0,0,0,0,0,0,0,29661
20692478,1185.28785424317,46,0,2,0,0,0,0,0,0,0,0,26053
15525823,1185.16988385481,16,0,0,0,0,0,0,0,0,0,0,16323
5750235,1185.14099071377,34,1,0,0,0,0,0,0,0,0,0,1771
20614438,1184.92162383074,28,0,0,0,0,0,0,0,0,0,0,7536
11771664,1184.623364459,196,7,17,0,0,0,0,0,0,0,0,7119
22873840,1184.53476116681,31,2,1,0,0,0,0,0,0,0,0,5061
8240995,1184.13401515778,61,2,1,0,0,0,0,0,0,0,0,1771
11058193,1183.88641335441,21,1,0,0,0,0,0,0,0,0,0,29362
18492851,1183.85153135204,15,0,0,0,0,0,0,0,0,0,0,4304
7657162,1183.69533364017,14,0,0,0,0,0,0,0,0,0,0,57770
11859869,1183.67390939717,40,0,0,0,0,0,0,0,0,0,0,3625
18442982,1183.57000628834,48,1,2,0,0,0,0,0,0,0,0,1489
10745072,1183.55357706655,23,0,0,0,0,0,0,0,0,0,0,5687
27552332,1183.18218790856,21,0,0,0,0,0,0,0,0,0,0,9310
4794861,1183.051704201,11,0,2,0,0,0,0,0,0,0,0,27773
12966199,1182.92768257716,77,0,0,0,0,0,0,0,0,0,0,36627
27762439,1182.82389681956,19,1,1,0,0,0,0,0,0,0,0,32300
29769834,1182.7886408436,17,0,0,0,0,0,0,0,0,0,0,20417
15438066,1182.70651755747,77,4,14,0,0,0,0,0,0,0,0,12109
14104256,1182.47383839195,26,0,3,0,0,0,0,0,0,0,0,22045
6983733,1182.17972970183,82,6,7,0,0,0,0,0,0,0,0,515
17893968,1181.89231336409,74,1,0,0,0,0,0,0,0,0,0,14912
19549355,1181.83803448037,21,0,0,0,0,0,0,0,0,0,0,42348
30011196,1181.73082542116,22,3,5,0,0,0,0,0,0,0,0,61069
14663288,1181.62200803472,23,0,0,0,0,0,0,0,0,0,0,404
12893593,1181.61521032575,30,1,0,0,0,0,0,0,0,0,0,19333
24722170,1181.36242415793,17,0,0,0,0,0,0,0,0,0,0,58653
31201655,1181.1709903769,23,0,7,0,0,0,0,0,0,0,0,19974
22259826,1181.14132866114,20,0,0,0,0,0,0,0,0,0,0,38440
12917161,1180.91162892321,22,0,1,0,0,0,0,0,0,0,0,13988
12398989,1180.84583066524,39,0,0,0,0,0,0,0,0,0,0,3625
25453473,1180.7726580493,95,0,7,0,0,0,0,0,0,0,0,681
11995363,1180.74693043205,16,0,0,0,0,0,0,0,0,0,0,50385
30209693,1180.50327580597,14,0,0,0,0,0,0,0,0,0,0,24248
32426110,1180.40296021391,12,0,0,0,0,0,0,0,0,0,0,79144
23386757,1180.35336927782,91,1,3,0,0,0,0,0,0,0,0,1771
15841781,1180.25647221948,46,3,3,0,0,0,0,0,0,0,0,36934
14076780,1180.15080384808,59,1,7,0,0,0,0,0,0,0,0,30354
13827663,1180.03632742653,56,3,3,0,0,0,0,0,0,0,0,44513
30467778,1179.80720014957,15,0,0,0,0,0,0,0,0,0,0,56501
18260710,1179.69836880312,19,0,0,0,0,0,0,0,0,0,0,90044
25498790,1179.66244467055,36,0,0,0,0,0,0,0,0,0,0,4018
17384912,1179.55553783265,174,19,17,0,0,0,0,0,0,0,0,413
12196931,1179.39226352101,27,1,2,0,0,0,0,0,0,0,0,10906
18155643,1179.34066181325,54,2,6,0,0,0,0,0,0,0,0,6194
22128227,1179.23031493465,70,2,2,0,0,0,0,0,0,0,0,4304
13929880,1179.20013007468,46,0,0,0,0,0,0,0,0,0,0,20652
26713291,1179.18376709128,34,0,0,0,0,0,0,0,0,0,0,7123
19098393,1179.14780208244,33,1,6,0,0,0,0,0,0,0,0,71603
18825839,1179.06428753919,65,2,4,0,0,0,0,0,0,0,0,20051
24309039,1179.00805510928,19,0,0,0,0,0,0,0,0,0,0,9320
15639661,1178.99664760547,615,57,83,0,0,0,0,0,0,0,0,42
14363130,1178.99034592327,346,41,34,0,0,0,0,0,0,0,0,510
6814521,1178.92985551443,181,18,15,0,0,0,0,0,0,0,0,47
15532535,1178.92318058047,17,0,1,0,0,0,0,0,0,0,0,719
21263051,1178.75977483832,43,1,2,0,0,0,0,0,0,0,0,41727
10038631,1178.7138860542,49,0,1,0,0,0,0,0,0,0,0,11317
14878540,1178.67572797156,27,0,0,0,0,0,0,0,0,0,0,2812
18563838,1178.65616972131,177,11,35,0,0,0,0,0,0,0,0,729
15053169,1178.56991214379,19,0,0,0,0,0,0,0,0,0,0,64533
22820402,1178.5555121343,36,0,4,0,0,0,0,0,0,0,0,35689
18699929,1178.0592828856,88,3,17,0,0,0,0,0,0,0,0,47666
30979400,1178.02402688177,12,0,0,0,0,0,0,0,0,0,0,40700
20193442,1177.62218507193,12,0,0,0,0,0,0,0,0,0,0,63090
15120705,1177.57314431279,179,24,27,0,0,0,0,0,0,0,0,266
17221216,1177.4109245089,45,4,4,0,0,0,0,0,0,0,0,5590
12878295,1177.28818555163,86,13,27,0,0,0,0,0,0,0,0,502
11578193,1177.1254709078,76,4,4,0,0,0,0,0,0,0,0,2575
13841450,1176.91204363425,27,0,0,0,0,0,0,0,0,0,0,38284
16264188,1176.79393717493,50,0,1,0,0,0,0,0,0,0,0,2022
14479677,1176.67095054478,19,0,0,0,0,0,0,0,0,0,0,91679
10180635,1176.56756530021,27,2,9,0,0,0,0,0,0,0,0,37172
11890865,1176.53993777888,47,9,14,0,0,0,0,0,0,0,0,21863
